PULocationID,weather,season,time,pickup_area,trip_distance
139,rainy,fall,day,not manhattan,7.6274999999999995
139,rainy,spring,day,not manhattan,12.246666666666668
139,rainy,spring,night,not manhattan,12.7
139,rainy,summer,day,not manhattan,4.0225
139,rainy,winter,day,not manhattan,11.293333333333335
139,rainy,winter,night,not manhattan,2.3
139,sunny,fall,day,not manhattan,14.19357142857143
139,sunny,fall,night,not manhattan,8.0575
139,sunny,spring,day,not manhattan,6.0824
139,sunny,spring,night,not manhattan,6.619999999999999
139,sunny,summer,day,not manhattan,16.369999999999997
139,sunny,summer,night,not manhattan,9.12
139,sunny,winter,day,not manhattan,13.492
140,rainy,fall,day,manhattan,2.4387039013808063
140,rainy,fall,night,manhattan,3.0405625639277187
140,rainy,spring,day,manhattan,2.4772162694073914
140,rainy,spring,night,manhattan,2.9220366132723115
140,rainy,summer,day,manhattan,2.5548370937868325
140,rainy,summer,night,manhattan,3.1235610932475883
140,rainy,winter,day,manhattan,2.347904412989176
140,rainy,winter,night,manhattan,2.968967225609756
140,sunny,fall,day,manhattan,2.5354295886817204
140,sunny,fall,night,manhattan,3.0919188787702643
140,sunny,spring,day,manhattan,2.551260377996372
140,sunny,spring,night,manhattan,3.0750222863135814
140,sunny,summer,day,manhattan,2.5904602311449345
140,sunny,summer,night,manhattan,3.132655170227604
140,sunny,winter,day,manhattan,2.4064463464430768
140,sunny,winter,night,manhattan,2.93137701872231
141,rainy,fall,day,manhattan,2.044060350030175
141,rainy,fall,night,manhattan,2.6290107184241016
141,rainy,spring,day,manhattan,2.086660187007874
141,rainy,spring,night,manhattan,2.466519877004173
141,rainy,summer,day,manhattan,2.173456433713257
141,rainy,summer,night,manhattan,2.6113640824337585
141,rainy,winter,day,manhattan,1.9591489898282286
141,rainy,winter,night,manhattan,2.593534129972172
141,sunny,fall,day,manhattan,2.141361554159448
141,sunny,fall,night,manhattan,2.628895755110555
141,sunny,spring,day,manhattan,2.1442150812550556
141,sunny,spring,night,manhattan,2.654269044153324
141,sunny,summer,day,manhattan,2.177345365244231
141,sunny,summer,night,manhattan,2.6476308826308825
141,sunny,winter,day,manhattan,1.9946362650632101
141,sunny,winter,night,manhattan,2.538992845190699
142,rainy,fall,day,manhattan,2.1613690700301205
142,rainy,fall,night,manhattan,2.703910188143415
142,rainy,spring,day,manhattan,2.1510914173556177
142,rainy,spring,night,manhattan,2.6073667711598745
142,rainy,summer,day,manhattan,2.272319423850879
142,rainy,summer,night,manhattan,2.7300491755857683
142,rainy,winter,day,manhattan,2.0722130194365995
142,rainy,winter,night,manhattan,2.6144449216233627
142,sunny,fall,day,manhattan,2.2693771697356713
142,sunny,fall,night,manhattan,2.7601149199489243
142,sunny,spring,day,manhattan,2.24559928106498
142,sunny,spring,night,manhattan,2.700990278656324
142,sunny,summer,day,manhattan,2.2893708786222753
142,sunny,summer,night,manhattan,2.72962839514928
142,sunny,winter,day,manhattan,2.0950477751655416
142,sunny,winter,night,manhattan,2.6460874548005293
143,rainy,fall,day,manhattan,2.191843490891485
143,rainy,fall,night,manhattan,2.806627842484748
143,rainy,spring,day,manhattan,2.205525139384198
143,rainy,spring,night,manhattan,2.7234246575342467
143,rainy,summer,day,manhattan,2.2693942865872287
143,rainy,summer,night,manhattan,2.8223156532988356
143,rainy,winter,day,manhattan,2.1172486436569318
143,rainy,winter,night,manhattan,2.742843808338519
143,sunny,fall,day,manhattan,2.2769133738412206
143,sunny,fall,night,manhattan,2.9211930693069306
143,sunny,spring,day,manhattan,2.243500596982525
143,sunny,spring,night,manhattan,2.9121832144816238
143,sunny,summer,day,manhattan,2.308995086219256
143,sunny,summer,night,manhattan,2.91132606101926
143,sunny,winter,day,manhattan,2.1259874006766304
143,sunny,winter,night,manhattan,2.7528623358348967
144,rainy,fall,day,manhattan,2.7378395624430265
144,rainy,fall,night,manhattan,2.9538064165307234
144,rainy,spring,day,manhattan,2.627888088331618
144,rainy,spring,night,manhattan,2.7863801780874953
144,rainy,summer,day,manhattan,2.792519364044028
144,rainy,summer,night,manhattan,3.0325149700598804
144,rainy,winter,day,manhattan,2.6185366174920968
144,rainy,winter,night,manhattan,2.785754618333914
144,sunny,fall,day,manhattan,2.7373768398918594
144,sunny,fall,night,manhattan,2.9021565047554345
144,sunny,spring,day,manhattan,2.7482920377391764
144,sunny,spring,night,manhattan,2.8999649138005714
144,sunny,summer,day,manhattan,2.7664235924932976
144,sunny,summer,night,manhattan,2.9867616298527446
144,sunny,winter,day,manhattan,2.6230292721736026
144,sunny,winter,night,manhattan,2.779290254237288
145,rainy,fall,day,not manhattan,4.955028680688336
145,rainy,fall,night,not manhattan,3.904852071005917
145,rainy,spring,day,not manhattan,4.698524590163934
145,rainy,spring,night,not manhattan,4.011146788990826
145,rainy,summer,day,not manhattan,5.041240694789082
145,rainy,summer,night,not manhattan,4.64625
145,rainy,winter,day,not manhattan,4.860780346820809
145,rainy,winter,night,not manhattan,4.042315789473684
145,sunny,fall,day,not manhattan,5.372235893084429
145,sunny,fall,night,not manhattan,4.218899889988999
145,sunny,spring,day,not manhattan,5.023155361050328
145,sunny,spring,night,not manhattan,4.067485981308411
145,sunny,summer,day,not manhattan,5.103526159081242
145,sunny,summer,night,not manhattan,4.211819787985865
145,sunny,winter,day,not manhattan,4.8613278008298755
145,sunny,winter,night,not manhattan,4.14523178807947
146,rainy,fall,day,not manhattan,3.5161759425493715
146,rainy,fall,night,not manhattan,2.6606358381502893
146,rainy,spring,day,not manhattan,3.4448560209424084
146,rainy,spring,night,not manhattan,3.7581521739130435
146,rainy,summer,day,not manhattan,3.556515463917526
146,rainy,summer,night,not manhattan,3.3781132075471696
146,rainy,winter,day,not manhattan,3.1596500920810313
146,rainy,winter,night,not manhattan,2.980967741935484
146,sunny,fall,day,not manhattan,3.430115059221658
146,sunny,fall,night,not manhattan,3.3315277777777776
146,sunny,spring,day,not manhattan,3.332710644677661
146,sunny,spring,night,not manhattan,3.320723888314374
146,sunny,summer,day,not manhattan,3.5879767233661592
146,sunny,summer,night,not manhattan,3.545460588793922
146,sunny,winter,day,not manhattan,3.226748466257669
146,sunny,winter,night,not manhattan,3.1494160583941606
147,rainy,fall,day,not manhattan,4.1659999999999995
147,rainy,fall,night,not manhattan,1.9
147,rainy,spring,day,not manhattan,3.1377777777777776
147,rainy,summer,day,not manhattan,1.3766666666666667
147,rainy,summer,night,not manhattan,6.55
147,rainy,winter,day,not manhattan,4.832857142857143
147,rainy,winter,night,not manhattan,3.09
147,sunny,fall,day,not manhattan,3.4829999999999997
147,sunny,fall,night,not manhattan,5.216666666666667
147,sunny,spring,day,not manhattan,3.655
147,sunny,spring,night,not manhattan,2.607142857142857
147,sunny,summer,day,not manhattan,3.6166666666666667
147,sunny,summer,night,not manhattan,3.781
147,sunny,winter,day,not manhattan,3.3158823529411765
147,sunny,winter,night,not manhattan,3.285
148,rainy,fall,day,manhattan,3.281236399604352
148,rainy,fall,night,manhattan,3.2954517301736908
148,rainy,spring,day,manhattan,2.955679537135435
148,rainy,spring,night,manhattan,3.2013291746641075
148,rainy,summer,day,manhattan,3.368788583509514
148,rainy,summer,night,manhattan,3.315015709797201
148,rainy,winter,day,manhattan,2.9177806834030684
148,rainy,winter,night,manhattan,3.0776957411195833
148,sunny,fall,day,manhattan,3.3027685977190253
148,sunny,fall,night,manhattan,3.265104763868839
148,sunny,spring,day,manhattan,3.2853793762327417
148,sunny,spring,night,manhattan,3.234771495133794
148,sunny,summer,day,manhattan,3.29092830555106
148,sunny,summer,night,manhattan,3.3053787677220727
148,sunny,winter,day,manhattan,3.025914569091556
148,sunny,winter,night,manhattan,3.0862322480919717
149,rainy,fall,day,not manhattan,13.473333333333334
149,rainy,fall,night,not manhattan,7.55
149,rainy,spring,day,not manhattan,17.213333333333335
149,rainy,summer,day,not manhattan,5.92
149,rainy,winter,day,not manhattan,5.1049999999999995
149,sunny,fall,day,not manhattan,3.7923076923076926
149,sunny,fall,night,not manhattan,4.9725
149,sunny,spring,day,not manhattan,5.761111111111111
149,sunny,spring,night,not manhattan,7.699999999999999
149,sunny,summer,day,not manhattan,8.84
149,sunny,summer,night,not manhattan,12.025
149,sunny,winter,day,not manhattan,7.282727272727272
150,rainy,fall,day,not manhattan,7.61
150,rainy,fall,night,not manhattan,2.4
150,rainy,spring,day,not manhattan,12.01
150,rainy,spring,night,not manhattan,13.16
150,rainy,summer,day,not manhattan,11.07
150,rainy,winter,day,not manhattan,16.12
150,rainy,winter,night,not manhattan,8.37
150,sunny,fall,day,not manhattan,10.633500000000002
150,sunny,fall,night,not manhattan,8.490909090909092
150,sunny,spring,day,not manhattan,10.375714285714285
150,sunny,spring,night,not manhattan,2.1233333333333335
150,sunny,summer,day,not manhattan,12.580714285714285
150,sunny,summer,night,not manhattan,10.502
150,sunny,winter,day,not manhattan,7.08
150,sunny,winter,night,not manhattan,10.913333333333334
151,rainy,fall,day,manhattan,2.5138738371144114
151,rainy,fall,night,manhattan,2.8886190476190476
151,rainy,spring,day,manhattan,2.448968661700488
151,rainy,spring,night,manhattan,2.832571262361838
151,rainy,summer,day,manhattan,2.573615100931677
151,rainy,summer,night,manhattan,3.0853820033955857
151,rainy,winter,day,manhattan,2.325835090361446
151,rainy,winter,night,manhattan,2.7775067750677507
151,sunny,fall,day,manhattan,2.5240170460917346
151,sunny,fall,night,manhattan,3.0465121225010634
151,sunny,spring,day,manhattan,2.531065282825988
151,sunny,spring,night,manhattan,2.9460259094477883
151,sunny,summer,day,manhattan,2.640024801749176
151,sunny,summer,night,manhattan,3.061631965338789
151,sunny,winter,day,manhattan,2.393016864356239
151,sunny,winter,night,manhattan,2.800682248894504
152,rainy,fall,day,manhattan,3.3335408163265305
152,rainy,fall,night,manhattan,3.5463529411764707
152,rainy,spring,day,manhattan,3.1401955990220047
152,rainy,spring,night,manhattan,3.2483269961977186
152,rainy,summer,day,manhattan,3.1345454545454543
152,rainy,summer,night,manhattan,3.4097029702970296
152,rainy,winter,day,manhattan,3.0508844221105527
152,rainy,winter,night,manhattan,3.2086754966887416
152,sunny,fall,day,manhattan,3.2292818484596166
152,sunny,fall,night,manhattan,3.3316115261472783
152,sunny,spring,day,manhattan,3.1704434589800448
152,sunny,spring,night,manhattan,3.3039115929941616
152,sunny,summer,day,manhattan,3.2941219723183393
152,sunny,summer,night,manhattan,3.3234343434343434
152,sunny,winter,day,manhattan,3.16285838590385
152,sunny,winter,night,manhattan,3.475858250276855
153,rainy,fall,day,manhattan,3.8
153,rainy,fall,night,manhattan,10.8
153,rainy,spring,day,manhattan,2.77
153,rainy,spring,night,manhattan,1.47
153,rainy,summer,day,manhattan,2.3800000000000003
153,rainy,winter,day,manhattan,4.78
153,rainy,winter,night,manhattan,0.82
153,sunny,fall,day,manhattan,3.9404166666666662
153,sunny,fall,night,manhattan,2.4699999999999998
153,sunny,spring,day,manhattan,2.585
153,sunny,spring,night,manhattan,1.3725
153,sunny,summer,day,manhattan,3.7666666666666666
153,sunny,summer,night,manhattan,1.967142857142857
153,sunny,winter,day,manhattan,4.463478260869565
153,sunny,winter,night,manhattan,2.96
154,rainy,fall,day,not manhattan,8.193333333333333
154,rainy,fall,night,not manhattan,14.635
154,rainy,spring,day,not manhattan,19.48
154,rainy,summer,day,not manhattan,15.6225
154,rainy,summer,night,not manhattan,5.85
154,rainy,winter,day,not manhattan,6.747142857142857
154,rainy,winter,night,not manhattan,12.9
154,sunny,fall,day,not manhattan,8.171875
154,sunny,fall,night,not manhattan,7.163333333333333
154,sunny,spring,day,not manhattan,17.122999999999998
154,sunny,spring,night,not manhattan,21.133333333333333
154,sunny,summer,day,not manhattan,10.84952380952381
154,sunny,summer,night,not manhattan,6.066666666666666
154,sunny,winter,day,not manhattan,9.866551724137931
154,sunny,winter,night,not manhattan,4.155
155,rainy,fall,day,not manhattan,5.555
155,rainy,fall,night,not manhattan,7.8420000000000005
155,rainy,spring,day,not manhattan,8.402
155,rainy,summer,day,not manhattan,4.283333333333334
155,rainy,summer,night,not manhattan,7.8
155,rainy,winter,day,not manhattan,5.737142857142857
155,rainy,winter,night,not manhattan,3.09
155,sunny,fall,day,not manhattan,6.903061224489796
155,sunny,fall,night,not manhattan,7.744
155,sunny,spring,day,not manhattan,7.0493749999999995
155,sunny,spring,night,not manhattan,12.905000000000001
155,sunny,summer,day,not manhattan,8.1109375
155,sunny,summer,night,not manhattan,9.758181818181818
155,sunny,winter,day,not manhattan,7.603421052631579
155,sunny,winter,night,not manhattan,4.984166666666667
156,rainy,fall,day,not manhattan,1.31
156,rainy,fall,night,not manhattan,0.79
156,rainy,spring,day,not manhattan,52.76
156,sunny,fall,day,not manhattan,26.98
156,sunny,summer,day,not manhattan,16.08
156,sunny,summer,night,not manhattan,5.33
157,rainy,fall,day,not manhattan,6.205064935064935
157,rainy,fall,night,not manhattan,5.956428571428572
157,rainy,spring,day,not manhattan,5.8855102040816325
157,rainy,spring,night,not manhattan,5.423
157,rainy,summer,day,not manhattan,5.992586206896552
157,rainy,summer,night,not manhattan,6.130769230769231
157,rainy,winter,day,not manhattan,5.225961538461538
157,rainy,winter,night,not manhattan,4.224166666666666
157,sunny,fall,day,not manhattan,6.778152709359605
157,sunny,fall,night,not manhattan,5.943856209150327
157,sunny,spring,day,not manhattan,6.129210526315789
157,sunny,spring,night,not manhattan,6.826637168141593
157,sunny,summer,day,not manhattan,7.017134328358209
157,sunny,summer,night,not manhattan,5.548256880733945
157,sunny,winter,day,not manhattan,6.066832579185521
157,sunny,winter,night,not manhattan,5.541263157894736
158,rainy,fall,day,manhattan,2.7640460134867118
158,rainy,fall,night,manhattan,2.905212323064113
158,rainy,spring,day,manhattan,2.7058490566037734
158,rainy,spring,night,manhattan,2.8271066319895968
158,rainy,summer,day,manhattan,2.850882800608828
158,rainy,summer,night,manhattan,3.0836
158,rainy,winter,day,manhattan,2.636264162194395
158,rainy,winter,night,manhattan,2.8550379939209725
158,sunny,fall,day,manhattan,2.7757624455033967
158,sunny,fall,night,manhattan,2.948599920575387
158,sunny,spring,day,manhattan,2.8655402871663296
158,sunny,spring,night,manhattan,2.937316442868001
158,sunny,summer,day,manhattan,2.8247406007141356
158,sunny,summer,night,manhattan,2.978984076184529
158,sunny,winter,day,manhattan,2.651974852550392
158,sunny,winter,night,manhattan,2.8081403239929945
159,rainy,fall,day,not manhattan,3.0159259259259255
159,rainy,fall,night,not manhattan,4.2625
159,rainy,spring,day,not manhattan,1.952894736842105
159,rainy,spring,night,not manhattan,2.2992307692307694
159,rainy,summer,day,not manhattan,2.2411111111111115
159,rainy,summer,night,not manhattan,7.798333333333333
159,rainy,winter,day,not manhattan,2.9792857142857145
159,rainy,winter,night,not manhattan,2.34
159,sunny,fall,day,not manhattan,3.1089285714285713
159,sunny,fall,night,not manhattan,3.2917391304347823
159,sunny,spring,day,not manhattan,2.9759708737864075
159,sunny,spring,night,not manhattan,2.4003508771929822
159,sunny,summer,day,not manhattan,2.4898522167487687
159,sunny,summer,night,not manhattan,2.99515625
159,sunny,winter,day,not manhattan,2.6271951219512197
159,sunny,winter,night,not manhattan,4.595238095238095
160,rainy,fall,day,not manhattan,8.856666666666666
160,rainy,fall,night,not manhattan,3.114
160,rainy,spring,day,not manhattan,7.835555555555555
160,rainy,spring,night,not manhattan,1.65
160,rainy,summer,day,not manhattan,9.298823529411765
160,rainy,summer,night,not manhattan,2.12
160,rainy,winter,day,not manhattan,6.495
160,rainy,winter,night,not manhattan,2.75
160,sunny,fall,day,not manhattan,7.8471153846153845
160,sunny,fall,night,not manhattan,6.422222222222222
160,sunny,spring,day,not manhattan,7.5026229508196725
160,sunny,spring,night,not manhattan,6.1450000000000005
160,sunny,summer,day,not manhattan,8.325625
160,sunny,summer,night,not manhattan,4.648750000000001
160,sunny,winter,day,not manhattan,7.132391304347827
160,sunny,winter,night,not manhattan,3.5900000000000003
161,rainy,fall,day,manhattan,2.4596364218335185
161,rainy,fall,night,manhattan,2.818800229621125
161,rainy,spring,day,manhattan,2.44024457921409
161,rainy,spring,night,manhattan,2.6391060665362036
161,rainy,summer,day,manhattan,2.470193011511174
161,rainy,summer,night,manhattan,2.8682630434782608
161,rainy,winter,day,manhattan,2.3203649073592287
161,rainy,winter,night,manhattan,2.6729752508361204
161,sunny,fall,day,manhattan,2.578338565463403
161,sunny,fall,night,manhattan,2.7720785495437865
161,sunny,spring,day,manhattan,2.4944866175029654
161,sunny,spring,night,manhattan,2.7442902711323764
161,sunny,summer,day,manhattan,2.469760318727351
161,sunny,summer,night,manhattan,2.7102682304769505
161,sunny,winter,day,manhattan,2.3468346915124534
161,sunny,winter,night,manhattan,2.6699986470641295
162,rainy,fall,day,manhattan,2.4584592939080077
162,rainy,fall,night,manhattan,2.6465260058881257
162,rainy,spring,day,manhattan,2.397382824529348
162,rainy,spring,night,manhattan,2.5526505470258343
162,rainy,summer,day,manhattan,2.4472000968080243
162,rainy,summer,night,manhattan,2.6962699179140515
162,rainy,winter,day,manhattan,2.2684194939471083
162,rainy,winter,night,manhattan,2.652811543506777
162,sunny,fall,day,manhattan,2.5406974093363095
162,sunny,fall,night,manhattan,2.74410880195599
162,sunny,spring,day,manhattan,2.4754554044331174
162,sunny,spring,night,manhattan,2.7061210172464194
162,sunny,summer,day,manhattan,2.4382221636231787
162,sunny,summer,night,manhattan,2.675120527736588
162,sunny,winter,day,manhattan,2.2950068513365376
162,sunny,winter,night,manhattan,2.6264254409124512
163,rainy,fall,day,not manhattan,2.526384230253618
163,rainy,fall,night,not manhattan,2.7622193877551022
163,rainy,spring,day,not manhattan,2.38242280933109
163,rainy,spring,night,not manhattan,2.6119804666304938
163,rainy,summer,day,not manhattan,2.537222135571014
163,rainy,summer,night,not manhattan,2.789299431971869
163,rainy,winter,day,not manhattan,2.352731217962829
163,rainy,winter,night,not manhattan,2.7990844176451923
163,sunny,fall,day,not manhattan,2.6040647342178653
163,sunny,fall,night,not manhattan,2.791202151482807
163,sunny,spring,day,not manhattan,2.5067562422569827
163,sunny,spring,night,not manhattan,2.7508596999873944
163,sunny,summer,day,not manhattan,2.531023111879633
163,sunny,summer,night,not manhattan,2.7787968326282675
163,sunny,winter,day,not manhattan,2.341694971327746
163,sunny,winter,night,not manhattan,2.680121140966459
164,rainy,fall,day,manhattan,2.5031292412091304
164,rainy,fall,night,manhattan,2.7810829222457127
164,rainy,spring,day,manhattan,2.4887709997017793
164,rainy,spring,night,manhattan,2.705265893642543
164,rainy,summer,day,manhattan,2.480239262163607
164,rainy,summer,night,manhattan,2.9021481105757037
164,rainy,winter,day,manhattan,2.3407441979960604
164,rainy,winter,night,manhattan,2.802073131443299
164,sunny,fall,day,manhattan,2.5606792166963372
164,sunny,fall,night,manhattan,2.8433526940187837
164,sunny,spring,day,manhattan,2.5147184918664167
164,sunny,spring,night,manhattan,2.831267571497819
164,sunny,summer,day,manhattan,2.4949514717122625
164,sunny,summer,night,manhattan,2.7698539020488404
164,sunny,winter,day,manhattan,2.3512099112320137
164,sunny,winter,night,manhattan,2.7217682863385706
165,rainy,fall,day,not manhattan,1.9266666666666667
165,rainy,spring,day,not manhattan,5.333333333333333
165,rainy,spring,night,not manhattan,0.42
165,rainy,summer,day,not manhattan,20.83
165,rainy,summer,night,not manhattan,0.51
165,rainy,winter,day,not manhattan,1.108
165,rainy,winter,night,not manhattan,7.0
165,sunny,fall,day,not manhattan,6.806153846153847
165,sunny,fall,night,not manhattan,3.3533333333333335
165,sunny,spring,day,not manhattan,5.081363636363636
165,sunny,spring,night,not manhattan,2.341666666666667
165,sunny,summer,day,not manhattan,9.66090909090909
165,sunny,summer,night,not manhattan,5.8225
165,sunny,winter,day,not manhattan,6.453
165,sunny,winter,night,not manhattan,0.9719999999999999
166,rainy,fall,day,manhattan,2.8980430396772023
166,rainy,fall,night,manhattan,2.9117619047619048
166,rainy,spring,day,manhattan,2.9417603615520282
166,rainy,spring,night,manhattan,2.887984137475215
166,rainy,summer,day,manhattan,3.0062118199891557
166,rainy,summer,night,manhattan,3.0537745098039215
166,rainy,winter,day,manhattan,2.7081853963083606
166,rainy,winter,night,manhattan,2.8014850299401197
166,sunny,fall,day,manhattan,2.9569741131351868
166,sunny,fall,night,manhattan,3.162995988329686
166,sunny,spring,day,manhattan,2.9998679907378674
166,sunny,spring,night,manhattan,3.0817869895978887
166,sunny,summer,day,manhattan,3.0255792987272274
166,sunny,summer,night,manhattan,3.068451688009313
166,sunny,winter,day,manhattan,2.736409002888797
166,sunny,winter,night,manhattan,2.9108016276703967
167,rainy,fall,day,not manhattan,2.6914285714285713
167,rainy,fall,night,not manhattan,3.436666666666667
167,rainy,spring,day,not manhattan,2.5761111111111115
167,rainy,spring,night,not manhattan,8.166
167,rainy,summer,day,not manhattan,1.0757142857142858
167,rainy,summer,night,not manhattan,0.15
167,rainy,winter,day,not manhattan,2.913888888888889
167,rainy,winter,night,not manhattan,1.0550000000000002
167,sunny,fall,day,not manhattan,3.5397142857142856
167,sunny,fall,night,not manhattan,4.789333333333333
167,sunny,spring,day,not manhattan,2.264179104477612
167,sunny,spring,night,not manhattan,4.444705882352942
167,sunny,summer,day,not manhattan,3.089242424242424
167,sunny,summer,night,not manhattan,3.62875
167,sunny,winter,day,not manhattan,2.7385
167,sunny,winter,night,not manhattan,2.8810000000000002
168,rainy,fall,day,not manhattan,3.4002985074626864
168,rainy,fall,night,not manhattan,3.0839130434782613
168,rainy,spring,day,not manhattan,2.776938775510204
168,rainy,spring,night,not manhattan,3.7237837837837837
168,rainy,summer,day,not manhattan,5.17375
168,rainy,summer,night,not manhattan,3.152142857142857
168,rainy,winter,day,not manhattan,4.67948275862069
168,rainy,winter,night,not manhattan,4.165
168,sunny,fall,day,not manhattan,3.8971826625386994
168,sunny,fall,night,not manhattan,5.188615384615384
168,sunny,spring,day,not manhattan,3.6876997578692494
168,sunny,spring,night,not manhattan,4.771164383561644
168,sunny,summer,day,not manhattan,3.821974683544304
168,sunny,summer,night,not manhattan,4.121463414634146
168,sunny,winter,day,not manhattan,3.469555555555556
168,sunny,winter,night,not manhattan,4.874416666666666
169,rainy,fall,day,not manhattan,6.424444444444444
169,rainy,fall,night,not manhattan,2.08
169,rainy,spring,day,not manhattan,1.7033333333333334
169,rainy,spring,night,not manhattan,1.5
169,rainy,summer,day,not manhattan,7.851111111111111
169,rainy,summer,night,not manhattan,1.5066666666666666
169,rainy,winter,day,not manhattan,3.939090909090909
169,rainy,winter,night,not manhattan,4.025
169,sunny,fall,day,not manhattan,4.078857142857142
169,sunny,fall,night,not manhattan,3.18125
169,sunny,spring,day,not manhattan,4.006065573770492
169,sunny,spring,night,not manhattan,3.3542857142857145
169,sunny,summer,day,not manhattan,3.5843396226415094
169,sunny,summer,night,not manhattan,3.132631578947368
169,sunny,winter,day,not manhattan,3.4009090909090904
169,sunny,winter,night,not manhattan,2.9877777777777776
170,rainy,fall,day,manhattan,2.4466339259920686
170,rainy,fall,night,manhattan,2.7109307251432844
170,rainy,spring,day,manhattan,2.3541826466269327
170,rainy,spring,night,manhattan,2.594546503799173
170,rainy,summer,day,manhattan,2.4616248749106506
170,rainy,summer,night,manhattan,2.6847460360118247
170,rainy,winter,day,manhattan,2.2317768538898397
170,rainy,winter,night,manhattan,2.550829965806652
170,sunny,fall,day,manhattan,2.5143245585123917
170,sunny,fall,night,manhattan,2.7205185266149305
170,sunny,spring,day,manhattan,2.4278017613135723
170,sunny,spring,night,manhattan,2.6766093829462623
170,sunny,summer,day,manhattan,2.4117584230353972
170,sunny,summer,night,manhattan,2.6491584025215253
170,sunny,winter,day,manhattan,2.2667993572377467
170,sunny,winter,night,manhattan,2.590511898173769
171,rainy,fall,day,not manhattan,8.856666666666667
171,rainy,spring,day,not manhattan,5.15
171,rainy,summer,day,not manhattan,6.5
171,rainy,winter,night,not manhattan,4.11
171,sunny,fall,day,not manhattan,7.127
171,sunny,fall,night,not manhattan,5.2225
171,sunny,spring,day,not manhattan,6.526428571428572
171,sunny,spring,night,not manhattan,4.6325
171,sunny,summer,day,not manhattan,6.3538461538461535
171,sunny,summer,night,not manhattan,10.083333333333334
171,sunny,winter,day,not manhattan,3.5
171,sunny,winter,night,not manhattan,4.02
172,rainy,spring,day,not manhattan,6.800000000000001
172,rainy,spring,night,not manhattan,2.33
172,rainy,summer,day,not manhattan,25.04
172,rainy,summer,night,not manhattan,4.57
172,sunny,fall,day,not manhattan,24.59
172,sunny,spring,day,not manhattan,33.20666666666667
172,sunny,summer,day,not manhattan,26.3
172,sunny,summer,night,not manhattan,17.763333333333332
172,sunny,winter,day,not manhattan,4.05
172,sunny,winter,night,not manhattan,15.790000000000001
173,rainy,fall,day,not manhattan,6.687142857142858
173,rainy,fall,night,not manhattan,3.5585714285714287
173,rainy,spring,day,not manhattan,4.622857142857143
173,rainy,spring,night,not manhattan,2.4650000000000003
173,rainy,summer,day,not manhattan,7.088888888888889
173,rainy,summer,night,not manhattan,5.293333333333333
173,rainy,winter,day,not manhattan,2.70875
173,rainy,winter,night,not manhattan,4.132857142857143
173,sunny,fall,day,not manhattan,5.727586206896552
173,sunny,fall,night,not manhattan,6.139285714285714
173,sunny,spring,day,not manhattan,7.333023255813953
173,sunny,spring,night,not manhattan,3.762307692307692
173,sunny,summer,day,not manhattan,5.571666666666666
173,sunny,summer,night,not manhattan,3.2873529411764704
173,sunny,winter,day,not manhattan,4.901935483870968
173,sunny,winter,night,not manhattan,4.001935483870968
174,rainy,fall,day,not manhattan,6.387142857142857
174,rainy,fall,night,not manhattan,3.11
174,rainy,spring,day,not manhattan,5.908333333333334
174,rainy,spring,night,not manhattan,4.453333333333333
174,rainy,summer,day,not manhattan,6.031666666666666
174,rainy,winter,day,not manhattan,3.4866666666666664
174,rainy,winter,night,not manhattan,9.76
174,sunny,fall,day,not manhattan,3.3787096774193546
174,sunny,fall,night,not manhattan,7.83625
174,sunny,spring,day,not manhattan,5.916666666666667
174,sunny,spring,night,not manhattan,6.522857142857142
174,sunny,summer,day,not manhattan,6.997826086956521
174,sunny,summer,night,not manhattan,3.8028571428571425
174,sunny,winter,day,not manhattan,5.16258064516129
174,sunny,winter,night,not manhattan,4.282222222222222
175,rainy,fall,day,not manhattan,6.46
175,rainy,summer,day,not manhattan,4.64
175,rainy,winter,day,not manhattan,7.376666666666666
175,rainy,winter,night,not manhattan,2.47
175,sunny,fall,day,not manhattan,6.737500000000001
175,sunny,fall,night,not manhattan,12.355
175,sunny,spring,day,not manhattan,7.292857142857143
175,sunny,summer,day,not manhattan,6.293636363636364
175,sunny,summer,night,not manhattan,9.154
175,sunny,winter,day,not manhattan,7.345
175,sunny,winter,night,not manhattan,6.9799999999999995
176,rainy,summer,day,not manhattan,25.31
176,sunny,fall,day,not manhattan,15.97
176,sunny,fall,night,not manhattan,3.8
176,sunny,summer,day,not manhattan,24.936
177,rainy,fall,day,not manhattan,4.733076923076923
177,rainy,fall,night,not manhattan,2.8
177,rainy,spring,day,not manhattan,7.194285714285714
177,rainy,spring,night,not manhattan,2.1500000000000004
177,rainy,summer,day,not manhattan,3.8027272727272727
177,rainy,summer,night,not manhattan,2.4033333333333333
177,rainy,winter,day,not manhattan,7.418181818181818
177,rainy,winter,night,not manhattan,4.21
177,sunny,fall,day,not manhattan,4.5045161290322575
177,sunny,fall,night,not manhattan,2.466666666666667
177,sunny,spring,day,not manhattan,5.523928571428571
177,sunny,spring,night,not manhattan,3.271111111111111
177,sunny,summer,day,not manhattan,5.0488372093023255
177,sunny,summer,night,not manhattan,4.510769230769231
177,sunny,winter,day,not manhattan,3.6212
177,sunny,winter,night,not manhattan,6.489285714285715
178,rainy,fall,night,not manhattan,19.64
178,rainy,spring,day,not manhattan,6.15
178,rainy,summer,day,not manhattan,3.0
178,rainy,summer,night,not manhattan,4.7
