PULocationID,weather,season,time,pickup_area,duration
139,sunny,summer,day,not manhattan,2623.15
139,sunny,summer,night,not manhattan,1475.25
139,sunny,winter,day,not manhattan,1929.6
140,rainy,fall,day,manhattan,849.4671671085706
140,rainy,fall,night,manhattan,678.8711217183771
140,rainy,spring,day,manhattan,789.6757677048514
140,rainy,spring,night,manhattan,655.8729977116705
140,rainy,summer,day,manhattan,800.5447044957064
140,rainy,summer,night,manhattan,644.750803858521
140,rainy,winter,day,manhattan,790.895620316403
140,rainy,winter,night,manhattan,656.2599085365854
140,sunny,fall,day,manhattan,841.2686866211649
140,sunny,fall,night,manhattan,680.7424271781954
140,sunny,spring,day,manhattan,811.7129919186534
140,sunny,spring,night,manhattan,645.7893943366545
140,sunny,summer,day,manhattan,780.9161389709224
140,sunny,summer,night,manhattan,682.1268623597286
140,sunny,winter,day,manhattan,772.3568984182573
140,sunny,winter,night,manhattan,629.1529941403459
141,rainy,fall,day,manhattan,757.2602896801449
141,rainy,fall,night,manhattan,638.4855156431055
141,rainy,spring,day,manhattan,710.6111466535433
141,rainy,spring,night,manhattan,608.6652756424336
141,rainy,summer,day,manhattan,728.9498350329934
141,rainy,summer,night,manhattan,595.2276741903827
141,rainy,winter,day,manhattan,709.6230560147953
141,rainy,winter,night,manhattan,629.8189556392208
141,sunny,fall,day,manhattan,767.9334821235905
141,sunny,fall,night,manhattan,655.3721057571966
141,sunny,spring,day,manhattan,735.6873221750222
141,sunny,spring,night,manhattan,619.3276564774382
141,sunny,summer,day,manhattan,703.7845095781686
141,sunny,summer,night,manhattan,637.808401058401
141,sunny,winter,day,manhattan,689.795355972301
141,sunny,winter,night,manhattan,602.3450752985979
142,rainy,fall,day,manhattan,799.6102221385543
142,rainy,fall,night,manhattan,744.5837770678027
142,rainy,spring,day,manhattan,750.235571680644
142,rainy,spring,night,manhattan,710.7934596751211
142,rainy,summer,day,manhattan,769.2317608254909
142,rainy,summer,night,manhattan,695.8987561469482
142,rainy,winter,day,manhattan,738.3372095782804
142,rainy,winter,night,manhattan,748.0716126261542
142,sunny,fall,day,manhattan,826.4059936044749
142,sunny,fall,night,manhattan,776.3850636807124
142,sunny,spring,day,manhattan,768.8908266833377
142,sunny,spring,night,manhattan,713.2541865033126
142,sunny,summer,day,manhattan,754.9319556756539
142,sunny,summer,night,manhattan,744.6475604567052
142,sunny,winter,day,manhattan,717.7840249768134
142,sunny,winter,night,manhattan,722.3007567823905
143,rainy,fall,day,manhattan,784.1378684258307
143,rainy,fall,night,manhattan,720.0055463117027
143,rainy,spring,day,manhattan,752.1159274699885
143,rainy,spring,night,manhattan,689.2880741337631
143,rainy,summer,day,manhattan,745.845783684693
143,rainy,summer,night,manhattan,686.3027166882276
143,rainy,winter,day,manhattan,730.7236523144408
143,rainy,winter,night,manhattan,707.3316739265713
143,sunny,fall,day,manhattan,803.32090231943
143,sunny,fall,night,manhattan,759.3828712871288
143,sunny,spring,day,manhattan,754.8462715727776
143,sunny,spring,night,manhattan,706.279758639605
143,sunny,summer,day,manhattan,732.9264366617572
143,sunny,summer,night,manhattan,724.6641384012272
143,sunny,winter,day,manhattan,706.5628605130465
143,sunny,winter,night,manhattan,687.4318714821763
144,rainy,fall,day,manhattan,1038.086860268264
144,rainy,fall,night,manhattan,833.3219140837411
144,rainy,spring,day,manhattan,969.2612519883971
144,rainy,spring,night,manhattan,804.9297328687572
144,rainy,summer,day,manhattan,1010.4140508221226
144,rainy,summer,night,manhattan,785.6449101796408
144,rainy,winter,day,manhattan,972.6134088514226
144,rainy,winter,night,manhattan,767.0254444057163
144,sunny,fall,day,manhattan,1069.5048312806648
144,sunny,fall,night,manhattan,841.8505859375
144,sunny,spring,day,manhattan,991.0146592011287
144,sunny,spring,night,manhattan,792.3272979294811
144,sunny,summer,day,manhattan,989.0252904378909
144,sunny,summer,night,manhattan,829.058734939759
144,sunny,winter,day,manhattan,958.6597349866945
144,sunny,winter,night,manhattan,762.1997881355932
145,rainy,fall,day,not manhattan,1256.112810707457
145,rainy,fall,night,not manhattan,839.7041420118343
145,rainy,spring,day,not manhattan,1222.622950819672
145,rainy,spring,night,not manhattan,811.4495412844037
145,rainy,summer,day,not manhattan,1262.4044665012407
145,rainy,summer,night,not manhattan,825.7125
145,rainy,winter,day,not manhattan,1168.436416184971
145,rainy,winter,night,not manhattan,813.5894736842105
145,sunny,fall,day,not manhattan,1351.495969452694
145,sunny,fall,night,not manhattan,843.8261826182618
145,sunny,spring,day,not manhattan,1267.2765864332605
145,sunny,spring,night,not manhattan,807.7046728971962
145,sunny,summer,day,not manhattan,1250.6673755848576
145,sunny,summer,night,not manhattan,868.1572438162544
145,sunny,winter,day,not manhattan,1203.192254495159
145,sunny,winter,night,not manhattan,821.7798013245033
146,rainy,fall,day,not manhattan,1118.4973070017954
146,rainy,fall,night,not manhattan,626.8265895953757
146,rainy,spring,day,not manhattan,1022.3520942408377
146,rainy,spring,night,not manhattan,768.375
146,rainy,summer,day,not manhattan,1035.1876288659794
146,rainy,summer,night,not manhattan,687.377358490566
146,rainy,winter,day,not manhattan,930.5248618784531
146,rainy,winter,night,not manhattan,671.741935483871
146,sunny,fall,day,not manhattan,1068.053807106599
146,sunny,fall,night,not manhattan,747.7809829059829
146,sunny,spring,day,not manhattan,1023.9262368815592
146,sunny,spring,night,not manhattan,719.4674250258531
146,sunny,summer,day,not manhattan,1024.7824529991046
146,sunny,summer,night,not manhattan,767.894586894587
146,sunny,winter,day,not manhattan,959.5640337423313
146,sunny,winter,night,not manhattan,672.4131386861313
147,rainy,fall,day,not manhattan,1660.0
147,rainy,fall,night,not manhattan,620.0
147,rainy,spring,day,not manhattan,1032.0
147,rainy,summer,day,not manhattan,603.3333333333334
147,rainy,summer,night,not manhattan,845.6666666666666
147,rainy,winter,day,not manhattan,1454.2857142857142
147,rainy,winter,night,not manhattan,708.5
147,sunny,fall,day,not manhattan,1087.55
147,sunny,fall,night,not manhattan,1272.4444444444443
147,sunny,spring,day,not manhattan,1062.8
147,sunny,spring,night,not manhattan,857.5714285714286
147,sunny,summer,day,not manhattan,1026.7333333333333
147,sunny,summer,night,not manhattan,1057.7
147,sunny,winter,day,not manhattan,882.7647058823529
147,sunny,winter,night,not manhattan,696.5
148,rainy,fall,day,manhattan,1025.5812726673262
148,rainy,fall,night,manhattan,851.3351285848929
148,rainy,spring,day,manhattan,941.5679537135435
148,rainy,spring,night,manhattan,828.2498080614204
148,rainy,summer,day,manhattan,1007.5784355179704
148,rainy,summer,night,manhattan,777.7889174521565
148,rainy,winter,day,manhattan,929.3903417015342
148,rainy,winter,night,manhattan,776.645527245676
148,sunny,fall,day,manhattan,1048.8663167444272
148,sunny,fall,night,manhattan,858.522705712518
148,sunny,spring,day,manhattan,985.1087586291914
148,sunny,spring,night,manhattan,814.8662936271202
148,sunny,summer,day,manhattan,968.4816313319308
148,sunny,summer,night,manhattan,832.3119844919989
148,sunny,winter,day,manhattan,932.2180029240922
148,sunny,winter,night,manhattan,778.7234083663415
149,rainy,fall,day,not manhattan,2931.6666666666674
149,rainy,fall,night,not manhattan,1369.0
149,rainy,spring,day,not manhattan,3681.0
149,rainy,summer,day,not manhattan,2119.0
149,rainy,winter,day,not manhattan,1259.0
149,sunny,fall,day,not manhattan,1456.3846153846155
149,sunny,fall,night,not manhattan,1485.5000000000002
149,sunny,spring,day,not manhattan,1454.3333333333333
149,sunny,spring,night,not manhattan,1267.25
149,sunny,summer,day,not manhattan,2437.8
149,sunny,summer,night,not manhattan,1207.0
149,sunny,winter,day,not manhattan,1102.6363636363637
150,rainy,fall,day,not manhattan,1573.0
150,rainy,fall,night,not manhattan,615.0
150,rainy,spring,day,not manhattan,2245.6666666666665
150,rainy,spring,night,not manhattan,1555.0
150,rainy,summer,day,not manhattan,1302.5
150,rainy,winter,day,not manhattan,2286.75
150,rainy,winter,night,not manhattan,1076.0
150,sunny,fall,day,not manhattan,1782.8
150,sunny,fall,night,not manhattan,840.9090909090909
150,sunny,spring,day,not manhattan,1806.4285714285713
150,sunny,spring,night,not manhattan,441.0
150,sunny,summer,day,not manhattan,1873.9285714285713
150,sunny,summer,night,not manhattan,1394.6
150,sunny,winter,day,not manhattan,1507.6666666666667
150,sunny,winter,night,not manhattan,882.8333333333334
151,rainy,fall,day,manhattan,822.5784233719602
151,rainy,fall,night,manhattan,732.8246031746032
151,rainy,spring,day,manhattan,783.9301310043668
151,rainy,spring,night,manhattan,714.0360674810937
151,rainy,summer,day,manhattan,786.4259510869565
151,rainy,summer,night,manhattan,731.2258064516129
151,rainy,winter,day,manhattan,752.9019578313253
151,rainy,winter,night,manhattan,699.9656729900632
151,sunny,fall,day,manhattan,827.6663836331886
151,sunny,fall,night,manhattan,752.818800510421
151,sunny,spring,day,manhattan,800.6444939800091
151,sunny,spring,night,manhattan,698.3906045537817
151,sunny,summer,day,manhattan,781.590036876285
151,sunny,summer,night,manhattan,742.4666024792393
151,sunny,winter,day,manhattan,751.7466536346167
151,sunny,winter,night,manhattan,693.9639924194568
152,rainy,fall,day,manhattan,913.1285714285714
152,rainy,fall,night,manhattan,825.5588235294117
152,rainy,spring,day,manhattan,844.1418092909536
152,rainy,spring,night,manhattan,767.3764258555133
152,rainy,summer,day,manhattan,860.7786561264822
152,rainy,summer,night,manhattan,711.7920792079208
152,rainy,winter,day,manhattan,834.0964824120603
152,rainy,winter,night,manhattan,706.4437086092715
152,sunny,fall,day,manhattan,902.6879683597002
152,sunny,fall,night,manhattan,745.9071504802562
152,sunny,spring,day,manhattan,861.4364659730513
152,sunny,spring,night,manhattan,734.2268557130942
152,sunny,summer,day,manhattan,842.3471020761245
152,sunny,summer,night,manhattan,765.9191919191919
152,sunny,winter,day,manhattan,836.5166412877963
152,sunny,winter,night,manhattan,750.0897009966777
153,rainy,fall,day,manhattan,871.0
153,rainy,fall,night,manhattan,1078.0
153,rainy,spring,day,manhattan,739.1666666666666
153,rainy,spring,night,manhattan,479.6666666666667
153,rainy,summer,day,manhattan,661.0
153,rainy,winter,day,manhattan,1019.0
153,rainy,winter,night,manhattan,248.00000000000003
153,sunny,fall,day,manhattan,872.2916666666666
153,sunny,fall,night,manhattan,842.5
153,sunny,spring,day,manhattan,702.0
153,sunny,spring,night,manhattan,403.5
153,sunny,summer,day,manhattan,826.3333333333334
153,sunny,summer,night,manhattan,564.7142857142857
153,sunny,winter,day,manhattan,966.8260869565217
153,sunny,winter,night,manhattan,748.8
154,rainy,fall,day,not manhattan,1124.111111111111
154,rainy,fall,night,not manhattan,1716.0
154,rainy,spring,day,not manhattan,5480.0
154,rainy,summer,day,not manhattan,2575.875
154,rainy,summer,night,not manhattan,844.0
154,rainy,winter,day,not manhattan,1053.2857142857142
154,rainy,winter,night,not manhattan,1104.0
154,sunny,fall,day,not manhattan,1303.35
154,sunny,fall,night,not manhattan,1016.8666666666667
154,sunny,spring,day,not manhattan,3099.9
154,sunny,spring,night,not manhattan,1927.3333333333333
154,sunny,summer,day,not manhattan,1765.2619047619048
154,sunny,summer,night,not manhattan,776.5
154,sunny,winter,day,not manhattan,1284.344827586207
154,sunny,winter,night,not manhattan,557.5833333333334
155,rainy,fall,day,not manhattan,892.125
155,rainy,fall,night,not manhattan,1044.8
155,rainy,spring,day,not manhattan,1083.6
155,rainy,summer,day,not manhattan,998.6666666666666
155,rainy,summer,night,not manhattan,1173.0
155,rainy,winter,day,not manhattan,1441.5714285714287
155,rainy,winter,night,not manhattan,752.0
155,sunny,fall,day,not manhattan,1174.8775510204082
155,sunny,fall,night,not manhattan,1160.8
155,sunny,spring,day,not manhattan,1696.375
155,sunny,spring,night,not manhattan,1280.75
155,sunny,summer,day,not manhattan,1757.96875
155,sunny,summer,night,not manhattan,1488.4545454545455
155,sunny,winter,day,not manhattan,1258.421052631579
155,sunny,winter,night,not manhattan,864.0
156,rainy,fall,day,not manhattan,390.0
156,rainy,fall,night,not manhattan,813.0
156,rainy,spring,day,not manhattan,2727.0
156,sunny,fall,day,not manhattan,3132.0
156,sunny,summer,day,not manhattan,2633.3333333333335
156,sunny,summer,night,not manhattan,693.0
157,rainy,fall,day,not manhattan,1266.012987012987
157,rainy,fall,night,not manhattan,891.2142857142857
157,rainy,spring,day,not manhattan,1288.6326530612246
157,rainy,spring,night,not manhattan,817.9
157,rainy,summer,day,not manhattan,1229.7586206896551
157,rainy,summer,night,not manhattan,838.8461538461538
157,rainy,winter,day,not manhattan,1111.8076923076924
157,rainy,winter,night,not manhattan,827.9166666666666
157,sunny,fall,day,not manhattan,1398.1477832512314
157,sunny,fall,night,not manhattan,978.7516339869281
157,sunny,spring,day,not manhattan,1301.860902255639
157,sunny,spring,night,not manhattan,989.5309734513274
157,sunny,summer,day,not manhattan,1420.2238805970148
157,sunny,summer,night,not manhattan,967.348623853211
157,sunny,winter,day,not manhattan,1182.7285067873304
157,sunny,winter,night,not manhattan,954.1157894736842
158,rainy,fall,day,manhattan,1021.9969588787518
158,rainy,fall,night,manhattan,842.7002497918402
158,rainy,spring,day,manhattan,944.6398038588636
158,rainy,spring,night,manhattan,836.8058084091895
158,rainy,summer,day,manhattan,971.6688652122442
158,rainy,summer,night,manhattan,804.821971830986
158,rainy,winter,day,manhattan,930.526237328563
158,rainy,winter,night,manhattan,806.5414133738602
158,sunny,fall,day,manhattan,1033.5957112440433
158,sunny,fall,night,manhattan,867.3526011560693
158,sunny,spring,day,manhattan,977.1239946711403
158,sunny,spring,night,manhattan,821.7344312135799
158,sunny,summer,day,manhattan,956.7820573408948
158,sunny,summer,night,manhattan,851.90777456873
158,sunny,winter,day,manhattan,913.2338129496403
158,sunny,winter,night,manhattan,795.0050350262698
159,rainy,fall,day,not manhattan,1219.148148148148
159,rainy,fall,night,not manhattan,927.375
159,rainy,spring,day,not manhattan,744.2631578947369
159,rainy,spring,night,not manhattan,624.6153846153846
159,rainy,summer,day,not manhattan,959.5
159,rainy,summer,night,not manhattan,1471.1666666666667
159,rainy,winter,day,not manhattan,957.8571428571429
159,rainy,winter,night,not manhattan,777.0
159,sunny,fall,day,not manhattan,1147.25
159,sunny,fall,night,not manhattan,771.4565217391304
159,sunny,spring,day,not manhattan,952.4126213592233
159,sunny,spring,night,not manhattan,688.0350877192982
159,sunny,summer,day,not manhattan,937.039408866995
159,sunny,summer,night,not manhattan,754.609375
159,sunny,winter,day,not manhattan,893.8475609756098
159,sunny,winter,night,not manhattan,923.9761904761905
160,rainy,fall,day,not manhattan,1689.3333333333333
160,rainy,fall,night,not manhattan,515.6
160,rainy,spring,day,not manhattan,1745.5
160,rainy,spring,night,not manhattan,543.5
160,rainy,summer,day,not manhattan,1607.8235294117646
160,rainy,summer,night,not manhattan,544.0
160,rainy,winter,day,not manhattan,1298.125
160,rainy,winter,night,not manhattan,762.5
160,sunny,fall,day,not manhattan,1503.0288461538462
160,sunny,fall,night,not manhattan,849.9444444444445
160,sunny,spring,day,not manhattan,1519.5573770491803
160,sunny,spring,night,not manhattan,814.9285714285714
160,sunny,summer,day,not manhattan,1631.0625
160,sunny,summer,night,not manhattan,905.5833333333334
160,sunny,winter,day,not manhattan,1382.8260869565217
160,sunny,winter,night,not manhattan,676.7333333333333
161,rainy,fall,day,manhattan,949.8881964188209
161,rainy,fall,night,manhattan,750.144852659778
161,rainy,spring,day,manhattan,868.9503032317023
161,rainy,spring,night,manhattan,712.2077495107632
161,rainy,summer,day,manhattan,884.0255372221882
161,rainy,summer,night,manhattan,704.3671739130435
161,rainy,winter,day,manhattan,874.7739972400063
161,rainy,winter,night,manhattan,737.5527759197324
161,sunny,fall,day,manhattan,966.0079578807225
161,sunny,fall,night,manhattan,774.6103498198714
161,sunny,spring,day,manhattan,883.8045450638613
161,sunny,spring,night,manhattan,707.3153579135003
161,sunny,summer,day,manhattan,863.9705890663521
161,sunny,summer,night,manhattan,723.8632822665995
161,sunny,winter,day,manhattan,843.583546411096
161,sunny,winter,night,manhattan,733.3631279877334
162,rainy,fall,day,manhattan,902.0565541819802
162,rainy,fall,night,manhattan,685.0997710173373
162,rainy,spring,day,manhattan,814.1315567964853
162,rainy,spring,night,manhattan,657.6970672060311
162,rainy,summer,day,manhattan,836.4632263963213
162,rainy,summer,night,manhattan,643.0434572670208
162,rainy,winter,day,manhattan,841.398841377877
162,rainy,winter,night,manhattan,685.8417140358548
162,sunny,fall,day,manhattan,904.2940012209314
162,sunny,fall,night,manhattan,716.0635696821516
162,sunny,spring,day,manhattan,833.8383047703256
162,sunny,spring,night,manhattan,657.3290600075165
162,sunny,summer,day,manhattan,813.5820642978003
162,sunny,summer,night,manhattan,681.1874833656515
162,sunny,winter,day,manhattan,808.4800573404166
162,sunny,winter,night,manhattan,679.9243056288943
163,rainy,fall,day,not manhattan,945.9889195918032
163,rainy,fall,night,not manhattan,742.5240524781341
163,rainy,spring,day,not manhattan,846.3029421126824
163,rainy,spring,night,not manhattan,710.1728160607705
163,rainy,summer,day,not manhattan,885.2315874847927
163,rainy,summer,night,not manhattan,701.7249120908845
163,rainy,winter,day,not manhattan,859.7420988081386
163,rainy,winter,night,not manhattan,751.8748016502698
163,sunny,fall,day,not manhattan,953.6083664328572
163,sunny,fall,night,not manhattan,777.7494820116783
163,sunny,spring,day,not manhattan,875.9196790991408
163,sunny,spring,night,not manhattan,718.6988528929787
163,sunny,summer,day,not manhattan,864.9796294929515
163,sunny,summer,night,not manhattan,746.3312723722746
163,sunny,winter,day,not manhattan,832.4392174161239
163,sunny,winter,night,not manhattan,734.2661365637591
164,rainy,fall,day,manhattan,941.8087985811228
164,rainy,fall,night,manhattan,767.080925534414
164,rainy,spring,day,manhattan,850.3178700420823
164,rainy,spring,night,manhattan,753.8065773690524
164,rainy,summer,day,manhattan,869.1147299946533
164,rainy,summer,night,manhattan,726.2013695155972
164,rainy,winter,day,manhattan,879.9551254603066
164,rainy,winter,night,manhattan,763.6288659793814
164,sunny,fall,day,manhattan,940.1538123555925
164,sunny,fall,night,manhattan,797.6517754160487
164,sunny,spring,day,manhattan,866.3986939933831
164,sunny,spring,night,manhattan,737.7367029480456
164,sunny,summer,day,manhattan,853.9631891665825
164,sunny,summer,night,manhattan,753.8441107877339
164,sunny,winter,day,manhattan,842.4039659245473
164,sunny,winter,night,manhattan,743.6153886172094
165,rainy,fall,day,not manhattan,971.0
165,rainy,spring,day,not manhattan,1758.666666666667
165,rainy,spring,night,not manhattan,583.0
165,rainy,summer,day,not manhattan,4308.333333333333
165,rainy,summer,night,not manhattan,141.0
165,rainy,winter,day,not manhattan,456.8
165,rainy,winter,night,not manhattan,2027.0
165,sunny,fall,day,not manhattan,1629.1153846153845
165,sunny,fall,night,not manhattan,775.8888888888889
165,sunny,spring,day,not manhattan,1249.3636363636363
165,sunny,spring,night,not manhattan,701.3333333333334
165,sunny,summer,day,not manhattan,1998.3636363636363
165,sunny,summer,night,not manhattan,987.125
165,sunny,winter,day,not manhattan,1263.3
165,sunny,winter,night,not manhattan,508.8
166,rainy,fall,day,manhattan,934.6542030934768
166,rainy,fall,night,manhattan,757.827619047619
166,rainy,spring,day,manhattan,914.0513668430335
166,rainy,spring,night,manhattan,743.8175809649703
166,rainy,summer,day,manhattan,916.2716428700525
166,rainy,summer,night,manhattan,727.6666666666666
166,rainy,winter,day,manhattan,872.4372964169381
166,rainy,winter,night,manhattan,738.0922155688622
166,sunny,fall,day,manhattan,952.968661827147
166,sunny,fall,night,manhattan,807.2084245076586
166,sunny,spring,day,manhattan,935.9495118283163
166,sunny,spring,night,manhattan,764.4252445272473
166,sunny,summer,day,manhattan,894.819440978288
166,sunny,summer,night,manhattan,771.9334497477687
166,sunny,winter,day,manhattan,851.1946922319927
166,sunny,winter,night,manhattan,735.2996948118006
167,rainy,fall,day,not manhattan,1010.2857142857143
167,rainy,fall,night,not manhattan,939.0
167,rainy,spring,day,not manhattan,933.6666666666666
167,rainy,spring,night,not manhattan,1114.0
167,rainy,summer,day,not manhattan,382.2857142857143
167,rainy,summer,night,not manhattan,67.0
167,rainy,winter,day,not manhattan,1190.0
167,rainy,winter,night,not manhattan,339.5
167,sunny,fall,day,not manhattan,1120.3142857142857
167,sunny,fall,night,not manhattan,893.4666666666667
167,sunny,spring,day,not manhattan,985.3582089552239
167,sunny,spring,night,not manhattan,934.2941176470588
167,sunny,summer,day,not manhattan,1075.9545454545455
167,sunny,summer,night,not manhattan,846.875
167,sunny,winter,day,not manhattan,906.7333333333333
167,sunny,winter,night,not manhattan,713.3
168,rainy,fall,day,not manhattan,1045.9253731343283
168,rainy,fall,night,not manhattan,686.2173913043479
168,rainy,spring,day,not manhattan,847.9285714285714
168,rainy,spring,night,not manhattan,671.4324324324324
168,rainy,summer,day,not manhattan,1019.546875
168,rainy,summer,night,not manhattan,669.7142857142857
168,rainy,winter,day,not manhattan,1158.8275862068965
168,rainy,winter,night,not manhattan,735.75
168,sunny,fall,day,not manhattan,985.4179566563467
168,sunny,fall,night,not manhattan,817.8153846153846
168,sunny,spring,day,not manhattan,1041.0217917675545
168,sunny,spring,night,not manhattan,831.5616438356165
168,sunny,summer,day,not manhattan,1000.6075949367089
168,sunny,summer,night,not manhattan,728.5487804878048
168,sunny,winter,day,not manhattan,1022.8349206349206
168,sunny,winter,night,not manhattan,817.0083333333333
169,rainy,fall,day,not manhattan,1794.0
169,rainy,fall,night,not manhattan,584.5
169,rainy,spring,day,not manhattan,752.0
169,rainy,spring,night,not manhattan,644.0
169,rainy,summer,day,not manhattan,1932.0
169,rainy,summer,night,not manhattan,451.3333333333333
169,rainy,winter,day,not manhattan,870.5454545454545
169,rainy,winter,night,not manhattan,824.25
169,sunny,fall,day,not manhattan,1199.857142857143
169,sunny,fall,night,not manhattan,737.375
169,sunny,spring,day,not manhattan,1143.7704918032787
169,sunny,spring,night,not manhattan,729.8571428571429
169,sunny,summer,day,not manhattan,1037.9811320754718
169,sunny,summer,night,not manhattan,756.5263157894736
169,sunny,winter,day,not manhattan,1038.0681818181818
169,sunny,winter,night,not manhattan,653.0
170,rainy,fall,day,manhattan,909.8996244452031
170,rainy,fall,night,manhattan,684.6744330924496
170,rainy,spring,day,manhattan,806.7638852897987
170,rainy,spring,night,manhattan,669.3400019236318
170,rainy,summer,day,manhattan,835.1135954253037
170,rainy,summer,night,manhattan,640.1585595270088
170,rainy,winter,day,manhattan,832.9444308578571
170,rainy,winter,night,manhattan,671.1221635063724
170,sunny,fall,day,manhattan,901.4153810986954
170,sunny,fall,night,manhattan,717.0773855066127
170,sunny,spring,day,manhattan,829.9868111273246
170,sunny,spring,night,manhattan,661.2745592473301
170,sunny,summer,day,manhattan,807.5798653426441
170,sunny,summer,night,manhattan,676.6487738314884
170,sunny,winter,day,manhattan,800.540865872689
170,sunny,winter,night,manhattan,665.0211953514112
171,rainy,fall,day,not manhattan,1967.6666666666667
171,rainy,spring,day,not manhattan,1460.0
171,rainy,summer,day,not manhattan,1166.5
171,rainy,winter,night,not manhattan,1142.0
171,sunny,fall,day,not manhattan,2003.2
171,sunny,fall,night,not manhattan,1180.0
171,sunny,spring,day,not manhattan,1449.4285714285713
171,sunny,spring,night,not manhattan,811.5
171,sunny,summer,day,not manhattan,1206.6923076923076
171,sunny,summer,night,not manhattan,1448.1666666666667
171,sunny,winter,day,not manhattan,991.3333333333334
171,sunny,winter,night,not manhattan,965.0
172,rainy,spring,day,not manhattan,1440.3333333333333
172,rainy,spring,night,not manhattan,359.0
172,rainy,summer,day,not manhattan,2705.0
172,rainy,summer,night,not manhattan,1161.0
172,sunny,fall,day,not manhattan,4279.0
172,sunny,spring,day,not manhattan,4105.333333333333
172,sunny,summer,day,not manhattan,3850.000000000001
172,sunny,summer,night,not manhattan,1726.3333333333333
172,sunny,winter,day,not manhattan,1136.5
172,sunny,winter,night,not manhattan,1663.5
173,rainy,fall,day,not manhattan,1765.7142857142858
173,rainy,fall,night,not manhattan,762.0
173,rainy,spring,day,not manhattan,1011.5714285714286
173,rainy,spring,night,not manhattan,564.8333333333334
173,rainy,summer,day,not manhattan,1280.0
173,rainy,summer,night,not manhattan,821.1666666666666
173,rainy,winter,day,not manhattan,832.5
173,rainy,winter,night,not manhattan,846.4285714285714
173,sunny,fall,day,not manhattan,1130.8275862068965
173,sunny,fall,night,not manhattan,1080.2857142857142
173,sunny,spring,day,not manhattan,1366.6976744186047
173,sunny,spring,night,not manhattan,697.1538461538462
173,sunny,summer,day,not manhattan,1241.3095238095239
173,sunny,summer,night,not manhattan,698.5882352941177
173,sunny,winter,day,not manhattan,1315.8387096774193
173,sunny,winter,night,not manhattan,741.6774193548387
174,rainy,fall,day,not manhattan,1270.5714285714287
174,rainy,fall,night,not manhattan,596.0
174,rainy,spring,day,not manhattan,1523.6666666666667
174,rainy,spring,night,not manhattan,951.6666666666666
174,rainy,summer,day,not manhattan,1646.0
174,rainy,winter,day,not manhattan,895.5
174,rainy,winter,night,not manhattan,1341.0
174,sunny,fall,day,not manhattan,1050.6129032258063
174,sunny,fall,night,not manhattan,993.875
174,sunny,spring,day,not manhattan,1411.8461538461538
174,sunny,spring,night,not manhattan,1485.0
174,sunny,summer,day,not manhattan,1436.608695652174
174,sunny,summer,night,not manhattan,666.4285714285714
174,sunny,winter,day,not manhattan,1021.0322580645161
174,sunny,winter,night,not manhattan,726.5555555555555
175,rainy,fall,day,not manhattan,5601.0
175,rainy,summer,day,not manhattan,612.0
175,rainy,winter,day,not manhattan,1054.3333333333333
175,rainy,winter,night,not manhattan,186.0
175,sunny,fall,day,not manhattan,1148.0
175,sunny,fall,night,not manhattan,1180.0
175,sunny,spring,day,not manhattan,1554.5714285714287
175,sunny,summer,day,not manhattan,1168.909090909091
175,sunny,summer,night,not manhattan,1370.2
175,sunny,winter,day,not manhattan,1178.3333333333333
175,sunny,winter,night,not manhattan,1056.8
176,rainy,summer,day,not manhattan,5024.0
176,sunny,fall,day,not manhattan,3817.000000000001
176,sunny,fall,night,not manhattan,920.0
176,sunny,summer,day,not manhattan,3745.6
177,rainy,fall,day,not manhattan,1527.923076923077
177,rainy,fall,night,not manhattan,745.0
177,rainy,spring,day,not manhattan,2370.1428571428573
177,rainy,spring,night,not manhattan,775.5
177,rainy,summer,day,not manhattan,1171.0
177,rainy,summer,night,not manhattan,747.6666666666666
177,rainy,winter,day,not manhattan,2243.909090909091
177,rainy,winter,night,not manhattan,826.5
177,sunny,fall,day,not manhattan,1484.5967741935483
177,sunny,fall,night,not manhattan,735.0
177,sunny,spring,day,not manhattan,1503.1785714285713
177,sunny,spring,night,not manhattan,867.7222222222222
177,sunny,summer,day,not manhattan,1439.906976744186
177,sunny,summer,night,not manhattan,1002.5
177,sunny,winter,day,not manhattan,1140.2
177,sunny,winter,night,not manhattan,1272.0714285714287
178,rainy,fall,night,not manhattan,2177.0
178,rainy,spring,day,not manhattan,1434.0
178,rainy,summer,day,not manhattan,1495.0
178,rainy,summer,night,not manhattan,769.0
178,rainy,winter,day,not manhattan,1258.0
178,rainy,winter,night,not manhattan,688.5
178,sunny,fall,day,not manhattan,1407.875
178,sunny,fall,night,not manhattan,1072.5
178,sunny,spring,day,not manhattan,1711.142857142857
178,sunny,spring,night,not manhattan,357.5
178,sunny,summer,day,not manhattan,1398.5
178,sunny,summer,night,not manhattan,714.2
178,sunny,winter,day,not manhattan,1261.75
178,sunny,winter,night,not manhattan,512.1428571428571
179,rainy,fall,day,not manhattan,1055.8290598290598
179,rainy,fall,night,not manhattan,654.6170212765958
179,rainy,spring,day,not manhattan,1032.4029126213593
179,rainy,spring,night,not manhattan,588.4126984126984
179,rainy,summer,day,not manhattan,1046.3587786259543
179,rainy,summer,night,not manhattan,737.9268292682926
179,rainy,winter,day,not manhattan,955.0555555555555
179,rainy,winter,night,not manhattan,734.3541666666666
179,sunny,fall,day,not manhattan,1085.0172661870504
