DOLocationID,weather,season,time,pickup_area,trip_distance,fare_amount,tip_amount,total_amount,duration,number_of_trips
225,rainy,winter,day,manhattan,1553.0,6417.6,949.09,8326.99,8176.966666666667,215
225,rainy,winter,day,not manhattan,4136.09,14151.8,2078.95,17264.0,13879.466666666667,403
225,rainy,winter,night,manhattan,1969.8,7466.1,1347.02,10093.37,8549.983333333334,297
225,rainy,winter,night,not manhattan,1936.78,6292.6,987.3,7825.95,5355.65,201
225,sunny,fall,day,manhattan,6979.47,28824.5,4715.68,37873.6,39715.7,958
225,sunny,fall,day,not manhattan,24666.84,80832.42,12223.91,98467.48,87142.3,2395
225,sunny,fall,night,manhattan,17609.99,65197.79,11465.54,87851.17,78307.51666666666,2637
225,sunny,fall,night,not manhattan,12903.66,40383.04,6758.36,50443.2,36582.96666666667,1366
225,sunny,spring,day,manhattan,8143.83,33231.0,5098.54,43512.71,44819.76666666667,1109
225,sunny,spring,day,not manhattan,23672.27,77880.5,11942.27,94953.92,83797.91666666667,2299
225,sunny,spring,night,manhattan,14989.75,55696.24,9725.12,75041.16,66218.61666666667,2290
225,sunny,spring,night,not manhattan,12089.32,37893.08,6306.05,47299.979999999996,33904.566666666666,1302
225,sunny,summer,day,manhattan,7633.49,30543.5,4317.78,39431.63,40495.35,1033
225,sunny,summer,day,not manhattan,25882.01,83499.7,12169.91,101242.66,87005.38333333333,2480
225,sunny,summer,night,manhattan,17865.49,66346.0,11125.26,88995.16,78994.96666666666,2751
225,sunny,summer,night,not manhattan,14846.77,46883.0,7304.34,57968.34,43001.73333333333,1588
225,sunny,winter,day,manhattan,6847.51,28800.4,4419.08,37476.83,36496.28333333333,928
225,sunny,winter,day,not manhattan,19595.29,68505.4,10371.31,84204.01,65554.41666666667,1899
225,sunny,winter,night,manhattan,12852.7,49465.64,8814.21,66722.9,55350.166666666664,1971
225,sunny,winter,night,not manhattan,10903.37,36398.9,5721.03,45394.78,29387.266666666666,1123
226,rainy,fall,day,manhattan,4260.41,18137.5,2839.65,25383.4,23130.316666666666,966
226,rainy,fall,day,not manhattan,5514.67,18003.5,2310.06,21844.66,16589.816666666666,670
226,rainy,fall,night,manhattan,4491.55,16584.0,2466.83,23009.09,18543.416666666668,947
226,rainy,fall,night,not manhattan,2518.35,7809.49,1159.54,9750.13,6140.5,307
226,rainy,spring,day,manhattan,5274.66,21333.0,3346.17,29789.52,25198.616666666665,1163
226,rainy,spring,day,not manhattan,4707.86,15695.5,1987.27,19116.989999999998,14771.066666666668,684
226,rainy,spring,night,manhattan,5621.9,20354.5,3231.18,28312.58,22472.616666666665,1178
226,rainy,spring,night,not manhattan,2605.11,8172.5,1165.07,10216.67,6275.166666666667,344
226,rainy,summer,day,manhattan,3731.13,15388.0,2221.02,21403.170000000002,18224.516666666666,825
226,rainy,summer,day,not manhattan,4461.13,14349.5,1734.16,17403.21,13179.516666666666,539
226,rainy,summer,night,manhattan,2400.14,8530.5,1224.26,11687.56,8899.416666666666,495
226,rainy,summer,night,not manhattan,1482.48,4595.5,583.76,5642.96,3372.8,183
226,rainy,winter,day,manhattan,4264.67,17729.3,2548.3,24430.420000000002,20513.3,941
226,rainy,winter,day,not manhattan,4672.38,15902.9,1937.1,19287.8,13534.866666666667,600
226,rainy,winter,night,manhattan,3946.44,14609.11,2170.66,20224.77,15293.533333333333,838
226,rainy,winter,night,not manhattan,1966.38,6340.7,811.9,7873.75,4639.366666666667,251
226,sunny,fall,day,manhattan,19279.93,80575.0,12341.52,112265.6,99161.86666666667,4283
226,sunny,fall,day,not manhattan,25726.33,83192.26,10524.12,100858.33,76187.3,3133
226,sunny,fall,night,manhattan,26333.15,96779.0,14673.55,134486.43,106695.03333333334,5534
226,sunny,fall,night,not manhattan,12049.33,37853.64,5617.35,47553.09,28861.166666666668,1575
226,sunny,spring,day,manhattan,23942.45,98285.25,14934.2,136901.45,119165.85,5332
226,sunny,spring,day,not manhattan,24350.96,79636.2,9844.16,96497.45999999999,73198.66666666667,3231
226,sunny,spring,night,manhattan,28373.43,102364.5,15017.2,141531.03,108779.43333333333,5950
226,sunny,spring,night,not manhattan,12712.58,39882.64,5435.43,49563.77,29716.733333333334,1678
226,sunny,summer,day,manhattan,21453.38,87495.39,12592.24,121083.6,103228.95,4852
226,sunny,summer,day,not manhattan,25626.4,82811.16,9862.46,99870.8,76793.96666666667,3202
226,sunny,summer,night,manhattan,28222.21,102397.0,14978.76,141256.78,111228.71666666666,5893
226,sunny,summer,night,not manhattan,14473.93,45323.12,6076.3,56063.62,35340.566666666666,1828
226,sunny,winter,day,manhattan,20211.19,85474.59,12776.99,118762.13,97849.76666666666,4606
226,sunny,winter,day,not manhattan,20425.85,70073.74,8949.56,86186.2,57066.166666666664,2746
226,sunny,winter,night,manhattan,23333.96,87423.3,12609.33,120491.78,88034.03333333334,4864
226,sunny,winter,night,not manhattan,10929.65,35889.1,4837.79,44947.99,25209.6,1420
227,rainy,fall,day,manhattan,469.92,1577.0,248.24,2187.29,1747.3666666666668,47
227,rainy,fall,day,not manhattan,1972.04,5539.09,640.92,6398.5599999999995,4625.650000000001,95
227,rainy,fall,night,manhattan,883.25,2821.0,385.4,3661.55,2629.983333333333,91
227,rainy,fall,night,not manhattan,1158.22,3165.0,379.21000000000004,3699.6099999999997,2017.9666666666667,62
227,rainy,spring,day,manhattan,693.2,2266.5,314.17,3076.97,2414.5,66
227,rainy,spring,day,not manhattan,1502.76,4379.0,517.66,5073.66,3891.383333333333,84
227,rainy,spring,night,manhattan,808.34,2499.0,336.69,3255.85,2293.4666666666667,82
227,rainy,spring,night,not manhattan,958.04,2675.0,417.68,3230.73,1811.8166666666666,55
227,rainy,summer,day,manhattan,392.62,1313.0,174.0,1796.2,1435.4333333333334,40
227,rainy,summer,day,not manhattan,1502.22,4280.5,521.54,4984.44,3817.4500000000003,76
227,rainy,summer,night,manhattan,362.93,1125.0,162.19,1476.3899999999999,993.1333333333333,36
227,rainy,summer,night,not manhattan,728.04,1920.0,206.31,2216.86,1180.6833333333334,36
227,rainy,winter,day,manhattan,574.97,1884.0,207.32,2518.32,1884.3,55
227,rainy,winter,day,not manhattan,1443.73,4216.6,449.05,4878.65,3360.116666666667,74
227,rainy,winter,night,manhattan,573.23,1843.2,196.59,2313.24,1660.8,58
227,rainy,winter,night,not manhattan,567.55,1692.3,209.42,1984.67,1166.7,34
227,sunny,fall,day,manhattan,2520.61,8308.72,1201.48,11389.42,8768.3,242
227,sunny,fall,day,not manhattan,10000.9,28790.5,3372.7,33382.8,24778.133333333335,509
227,sunny,fall,night,manhattan,3983.43,12585.0,1634.99,16467.84,11679.3,401
227,sunny,fall,night,not manhattan,4892.65,13470.5,1696.27,15836.109999999999,8319.75,261
227,sunny,spring,day,manhattan,2756.31,9014.5,1232.52,12283.27,9462.05,270
227,sunny,spring,day,not manhattan,8556.27,24726.0,2759.71,28611.21,21966.566666666666,448
227,sunny,spring,night,manhattan,4334.11,13644.2,1750.75,17787.9,12715.2,442
227,sunny,spring,night,not manhattan,4241.66,11956.68,1526.55,14129.83,7905.233333333334,259
227,sunny,summer,day,manhattan,2604.44,8467.5,1134.42,11531.84,8853.25,252
227,sunny,summer,day,not manhattan,9284.8,26753.0,3328.96,31157.11,23209.083333333336,493
227,sunny,summer,night,manhattan,4398.72,13850.5,1703.91,18103.27,12739.683333333334,444
227,sunny,summer,night,not manhattan,5480.75,15279.0,2075.79,18129.84,10125.2,302
227,sunny,winter,day,manhattan,2619.32,8971.7,1212.78,12069.28,8952.183333333334,243
227,sunny,winter,day,not manhattan,6599.51,20590.6,2408.53,24057.73,16065.116666666667,349
227,sunny,winter,night,manhattan,2979.23,9810.0,1146.39,12505.84,8567.983333333334,303
227,sunny,winter,night,not manhattan,3184.69,9548.6,1207.04,11275.64,5734.233333333334,183
228,rainy,fall,day,manhattan,1858.35,6257.5,1294.11,9190.16,6619.083333333333,211
228,rainy,fall,day,not manhattan,4143.29,11653.0,1557.54,13722.89,9998.883333333333,226
228,rainy,fall,night,manhattan,1754.67,5624.0,928.52,7650.92,5416.383333333333,192
228,rainy,fall,night,not manhattan,2001.54,5549.0,848.25,6682.75,3489.9666666666667,112
228,rainy,spring,day,manhattan,2170.76,7234.0,1430.43,10444.32,7573.283333333334,235
228,rainy,spring,day,not manhattan,3409.66,9925.73,1389.33,11752.81,8812.016666666666,212
228,rainy,spring,night,manhattan,2183.07,7120.0,1057.53,9602.38,7031.783333333334,260
228,rainy,spring,night,not manhattan,1765.48,4878.0,692.48,5821.93,3090.55,103
228,rainy,summer,day,manhattan,1548.89,5159.0,824.79,7244.34,5576.416666666667,169
228,rainy,summer,day,not manhattan,3394.68,9684.0,1366.59,11513.44,8805.583333333334,187
228,rainy,summer,night,manhattan,905.92,2871.0,400.16,3805.36,2628.866666666667,104
228,rainy,summer,night,not manhattan,1075.53,2933.2,418.7,3502.25,1742.7333333333333,55
228,rainy,winter,day,manhattan,1617.97,5426.6,1031.73,7812.65,5481.433333333333,179
228,rainy,winter,day,not manhattan,2971.98,8979.0,1207.81,10710.31,7284.7,174
228,rainy,winter,night,manhattan,1463.84,4926.5,718.0,6555.9,4438.383333333333,164
228,rainy,winter,night,not manhattan,1612.06,4658.3,733.87,5624.87,2800.25,92
228,sunny,fall,day,manhattan,9314.96,31212.5,5874.71,44883.01,33683.95,1026
228,sunny,fall,day,not manhattan,21487.9,62230.3,8797.74,73917.18,54478.48333333334,1193
228,sunny,fall,night,manhattan,11097.79,35896.9,6004.28,49187.58,34453.38333333333,1246
228,sunny,fall,night,not manhattan,8755.71,24397.54,3524.8,29222.64,15301.483333333334,524
228,sunny,spring,day,manhattan,11185.06,37215.0,6860.35,53316.16,39469.73333333333,1240
228,sunny,spring,day,not manhattan,16334.37,47845.0,6984.96,57043.409999999996,43245.6,987
228,sunny,spring,night,manhattan,9962.39,32063.0,4828.38,43346.3,30290.983333333334,1142
228,sunny,spring,night,not manhattan,9129.51,25420.0,3887.27,30625.77,15743.566666666668,544
228,sunny,summer,day,manhattan,10515.52,34423.0,6234.14,49304.29,35702.63333333333,1145
228,sunny,summer,day,not manhattan,20812.74,59272.3,7898.88,69861.88,50876.73333333334,1134
228,sunny,summer,night,manhattan,11811.5,37817.5,5656.07,51011.4,36057.55,1308
228,sunny,summer,night,not manhattan,10473.07,29314.5,4164.74,34981.86,19245.3,619
228,sunny,winter,day,manhattan,7879.73,27028.6,4839.48,38387.94,26313.2,862
228,sunny,winter,day,not manhattan,14275.53,43701.2,6382.31,52381.76,33249.45,803
228,sunny,winter,night,manhattan,8619.69,28970.3,4353.54,38580.24,25289.55,975
228,sunny,winter,night,not manhattan,6605.95,19740.5,2866.5,23677.649999999998,10898.383333333333,376
229,rainy,fall,day,manhattan,40888.43,238765.95,49254.96,375648.27,308547.7,24212
229,rainy,fall,day,not manhattan,20284.59,67284.7,13251.07,98904.74,68718.21666666667,2517
229,rainy,fall,night,manhattan,12794.9,60615.6,13384.89,99510.79000000001,66915.7,6712
229,rainy,fall,night,not manhattan,7985.54,24799.5,4908.09,35993.38,16978.4,861
229,rainy,spring,day,manhattan,46509.24,252598.66,53142.97,403369.93,306998.55,27203
229,rainy,spring,day,not manhattan,19189.23,62786.5,12272.01,92844.08,61201.8,2547
229,rainy,spring,night,manhattan,17063.63,79702.8,17841.72,131275.07,87573.83333333333,8878
229,rainy,spring,night,not manhattan,7639.7300000000005,24001.0,4820.58,34912.98,16657.35,925
229,rainy,summer,day,manhattan,32687.4,177987.0,37022.55,285667.55,216436.1,19283
229,rainy,summer,day,not manhattan,15086.36,49055.3,9625.23,72560.42,47567.13333333333,1895
229,rainy,summer,night,manhattan,5628.37,25669.0,5590.16,42361.11,26978.883333333335,2919
229,rainy,summer,night,not manhattan,3190.95,9833.0,1954.15,14326.85,6834.55,348
229,rainy,winter,day,manhattan,39701.05,231718.7,48652.81,368282.36,282676.48333333334,23714
229,rainy,winter,day,not manhattan,16684.4,56606.2,11095.78,83202.42,51173.63333333333,2193
229,rainy,winter,night,manhattan,9781.05,48085.7,10989.32,79796.22,50695.05,5257
229,rainy,winter,night,not manhattan,5004.2,16532.09,3326.29,23840.579999999998,11032.2,593
229,sunny,fall,day,manhattan,193950.62,1100232.24,227913.89,1732468.2,1396606.75,111661
229,sunny,fall,day,not manhattan,100740.11,327962.67,63930.659999999996,481421.43,330649.60000000003,11869
229,sunny,fall,night,manhattan,77792.41,365421.7,80814.87,595760.06,408112.81666666665,39327
229,sunny,fall,night,not manhattan,33454.03,105471.65,20608.75,152823.95,73927.76666666666,3888
229,sunny,spring,day,manhattan,214420.47,1175800.43,243983.66,1869239.2,1444971.35,123470
229,sunny,spring,day,not manhattan,96662.75,315116.33,61612.06,465450.62,308661.73333333334,12083
229,sunny,spring,night,manhattan,73882.8,339097.24,75627.44,558983.53,362755.5333333333,37968
229,sunny,spring,night,not manhattan,33645.79,105238.05,20799.329999999998,153095.1,71692.05,3926
229,sunny,summer,day,manhattan,198388.05,1062658.82,221902.45,1703038.86,1272553.5833333333,115230
229,sunny,summer,day,not manhattan,90023.13,290155.1,55404.74,426702.2,275207.31666666665,11192
229,sunny,summer,night,manhattan,83194.49,379387.68,83446.54,621197.33,408468.31666666665,41670
229,sunny,summer,night,not manhattan,35817.09,112213.0,21770.87,161133.6,80192.35,3993
229,sunny,winter,day,manhattan,185120.58,1066403.52,222401.11,1704738.55,1258442.0,110214
229,sunny,winter,day,not manhattan,75244.92,260677.8,50366.74,385112.48,227671.3,10078
229,sunny,winter,night,manhattan,64768.46,311040.84,69888.49,512887.33,323699.95,33515
229,sunny,winter,night,not manhattan,25200.43,84418.6,16593.47,122419.25,53258.933333333334,3120
230,rainy,fall,day,manhattan,54543.36,360526.75,66350.73,542393.2,501293.1,32233
230,rainy,fall,day,not manhattan,101293.27,323726.35,56885.15,463850.52,377504.1166666667,8486
230,rainy,fall,night,manhattan,10487.14,54156.86,10195.06,87280.52,62631.61666666667,6014
230,rainy,fall,night,not manhattan,20591.11,61924.0,11493.53,88939.0,46142.03333333333,1644
230,rainy,spring,day,manhattan,67877.99,412886.24,77493.79,634098.53,546623.55,40292
230,rainy,spring,day,not manhattan,88922.23,282972.5,49752.18,408933.15,313776.0333333333,8337
230,rainy,spring,night,manhattan,13298.16,68722.15,12928.13,110522.83,80483.0,7571
230,rainy,spring,night,not manhattan,19017.89,57204.3,10221.64,82333.39,43919.01666666667,1659
230,rainy,summer,day,manhattan,49768.12,295403.1,52407.97,451372.95,389109.6666666667,28226
230,rainy,summer,day,not manhattan,76567.98,241983.25,40379.57,347747.91,264455.0,6790
230,rainy,summer,night,manhattan,5145.25,25847.3,4917.29,41784.19,29150.85,2894
230,rainy,summer,night,not manhattan,7487.87,22632.5,3901.34,32111.85,16996.333333333332,614
230,rainy,winter,day,manhattan,44795.09,298516.15,54972.97,454296.63,390502.7833333333,27324
230,rainy,winter,day,not manhattan,73073.73,242077.61,39113.04,343056.81,273924.8,6293
230,rainy,winter,night,manhattan,6321.86,34999.2,6938.72,57111.82,38864.05,3876
230,rainy,winter,night,not manhattan,11084.8,35168.6,6270.6,50272.93,26278.916666666668,923
230,sunny,fall,day,manhattan,262100.93,1703704.95,311819.16,2558012.75,2360046.6666666665,150377
230,sunny,fall,day,not manhattan,508851.41,1633262.38,286935.68,2344777.73,1909423.5,42620
230,sunny,fall,night,manhattan,58746.55,312708.8,59776.89,496059.17,376802.7,32398
230,sunny,fall,night,not manhattan,89032.58,269865.3,49170.02,387191.04,211129.33333333334,7381
230,sunny,spring,day,manhattan,296897.03,1741661.8,329338.08,2688441.19,2262256.5166666666,170657
230,sunny,spring,day,not manhattan,443053.88,1402595.65,244686.94999999998,2027305.58,1554794.2,39154
230,sunny,spring,night,manhattan,57700.88,286564.53,54753.32,463605.32,319688.5,32133
230,sunny,spring,night,not manhattan,74042.65,222577.35,40579.43,321025.77999999997,165102.95,6393
230,sunny,summer,day,manhattan,304215.61,1809927.67,327346.4,2765420.68,2373801.3666666667,173591
230,sunny,summer,day,not manhattan,440775.56,1395800.62,235868.91,2008330.18,1517244.35,39357
230,sunny,summer,night,manhattan,68952.71,355441.19,63289.74,561648.6,417071.81666666665,37484
230,sunny,summer,night,not manhattan,91069.65,275243.62,45793.049999999996,389703.75,218576.8,7514
230,sunny,winter,day,manhattan,211716.96,1424373.1,262679.79,2164416.3,1813402.0333333334,127831
230,sunny,winter,day,not manhattan,311177.4,1067286.2,178185.28,1520240.11,1133464.1833333333,27666
230,sunny,winter,night,manhattan,39557.72,224454.78,43037.16,360945.5,249319.36666666667,23464
230,sunny,winter,night,not manhattan,49841.88,163258.9,26873.44,230218.34,117776.85,4331
231,rainy,fall,day,manhattan,48204.6,222482.29,43697.26,323967.4,281995.23333333334,16125
231,rainy,fall,day,not manhattan,21738.25,64551.5,12463.95,88031.37,72906.3,1744
231,rainy,fall,night,manhattan,10092.66,43851.5,9545.4,68308.39,50210.0,3917
231,rainy,fall,night,not manhattan,7061.21,19256.0,3742.21,25577.12,14697.483333333334,487
231,rainy,spring,day,manhattan,54595.07,248357.25,48540.11,362933.66000000003,307322.51666666666,18524
231,rainy,spring,day,not manhattan,23189.16,67746.9,13069.43,92326.41,75869.56666666667,1797
231,rainy,spring,night,manhattan,14003.26,60622.65,13567.63,95410.73,68778.56666666667,5587
231,rainy,spring,night,not manhattan,6840.79,19114.5,3576.88,25375.34,15104.366666666667,510
231,rainy,summer,day,manhattan,40763.26,183610.86,34322.43,266239.94,228683.6,13303
231,rainy,summer,day,not manhattan,16519.91,49497.0,9421.55,67638.3,56526.36666666667,1325
231,rainy,summer,night,manhattan,4799.52,19960.5,4264.81,31081.61,21696.233333333334,1799
231,rainy,summer,night,not manhattan,3001.91,8273.5,1711.93,11113.03,6538.933333333333,210
231,rainy,winter,day,manhattan,39486.08,181231.9,35395.15,266371.71,215058.45,13622
231,rainy,winter,day,not manhattan,18125.15,53910.1,10287.59,73365.61,57226.91666666667,1388
231,rainy,winter,night,manhattan,7919.04,35353.1,7806.82,55605.57,38237.75,3170
231,rainy,winter,night,not manhattan,4924.57,14171.6,2676.63,18811.15,10356.266666666666,353
231,sunny,fall,day,manhattan,249484.15,1145355.3,220656.63,1659227.6300000001,1446647.9666666666,81658
231,sunny,fall,day,not manhattan,108566.74,322381.28,61954.4,441419.17,371972.31666666665,8714
231,sunny,fall,night,manhattan,66520.54,294812.34,64171.25,457465.84,342965.65,25886
231,sunny,fall,night,not manhattan,30209.04,85337.4,15946.36,113670.98,69640.43333333333,2365
231,sunny,spring,day,manhattan,274233.85,1233514.66,236324.13,1790026.73,1526555.9833333334,88964
231,sunny,spring,day,not manhattan,108104.99,321837.4,62083.57,441360.88,367712.0333333333,8824
231,sunny,spring,night,manhattan,64390.77,277187.51,60820.23,432842.95,307741.93333333335,24943
231,sunny,spring,night,not manhattan,29644.77,82401.27,15771.550000000001,109613.37,64564.36666666667,2214
231,sunny,summer,day,manhattan,256212.4,1137959.44,213617.08,1648433.57,1390617.7833333334,82529
231,sunny,summer,day,not manhattan,100761.32,297245.38,56599.56,406293.6,331620.65,8121
231,sunny,summer,night,manhattan,65742.64,285174.58,60691.47,444163.65,319765.86666666664,25850
231,sunny,summer,night,not manhattan,32344.49,89974.5,16958.19,119527.74,75683.01666666666,2366
231,sunny,winter,day,manhattan,202007.53,926449.09,180275.14,1359207.28,1077942.3166666667,68277
231,sunny,winter,day,not manhattan,75450.11,233167.32,43185.88,316990.6,234691.25,6144
231,sunny,winter,night,manhattan,51540.33,230841.29,51780.59,365251.98,247160.51666666666,21123
231,sunny,winter,night,not manhattan,22365.91,66088.8,11890.59,87136.65,46644.066666666666,1706
232,rainy,fall,day,manhattan,13342.66,58867.76,10117.84,84886.6,70199.65,4374
232,rainy,fall,day,not manhattan,6896.87,20560.0,3360.07,27222.32,20929.3,514
232,rainy,fall,night,manhattan,5117.65,21841.85,4292.01,33086.46,24314.016666666666,1827
232,rainy,fall,night,not manhattan,3570.73,10507.0,1735.42,13574.57,7066.166666666667,272
232,rainy,spring,day,manhattan,17430.33,76241.5,13206.14,110242.79000000001,89411.45,5762
232,rainy,spring,day,not manhattan,6511.05,19693.5,3447.58,26414.13,19591.416666666668,536
232,rainy,spring,night,manhattan,6579.76,28340.28,5506.94,42884.57,32178.933333333334,2380
232,rainy,spring,night,not manhattan,3138.11,9149.0,1613.51,12024.41,6348.85,250
232,rainy,summer,day,manhattan,12439.48,53498.64,8411.03,76306.57,62141.083333333336,3916
232,rainy,summer,day,not manhattan,5350.09,16038.3,2631.9700000000003,21294.42,16033.516666666666,414
232,rainy,summer,night,manhattan,2171.75,9036.0,1708.27,13700.92,9399.8,777
232,rainy,summer,night,not manhattan,1538.43,4378.5,628.77,5625.07,2969.866666666667,115
232,rainy,winter,day,manhattan,14231.19,64350.1,10790.66,92600.31,72147.76666666666,4694
232,rainy,winter,day,not manhattan,6198.73,18947.1,3181.15,25274.1,16842.100000000002,474
232,rainy,winter,night,manhattan,3817.9900000000002,17025.7,3254.86,25943.47,18040.283333333333,1428
232,rainy,winter,night,not manhattan,2019.98,6105.0,1038.99,7972.54,3995.616666666667,159
232,sunny,fall,day,manhattan,70401.41,308631.27,52052.95,442047.46,367659.9,22342
232,sunny,fall,day,not manhattan,32432.01,97766.68,16924.9,131098.13,99916.35,2501
232,sunny,fall,night,manhattan,28093.09,121998.4,23559.97,183343.7,138116.68333333332,9940
232,sunny,fall,night,not manhattan,12940.13,38293.21,6389.38,50206.659999999996,27147.566666666666,1098
232,sunny,spring,day,manhattan,76547.84,332758.9,54663.38,477959.43,387244.11666666664,24739
232,sunny,spring,day,not manhattan,33222.81,99908.8,16721.22,133380.85,100290.35,2593
232,sunny,spring,night,manhattan,27514.09,117277.5,22521.31,177251.22,128008.95,9853
232,sunny,spring,night,not manhattan,14095.69,41491.5,7083.16,54352.59,28647.35,1157
232,sunny,summer,day,manhattan,78443.76,334263.0,53348.48,477686.31,382115.1,24679
232,sunny,summer,day,not manhattan,34756.0,104016.3,17345.6,138515.75,101624.16666666667,2690
232,sunny,summer,night,manhattan,30635.26,130517.0,24426.6,195848.55000000002,144510.8,10752
232,sunny,summer,night,not manhattan,16093.1,47619.72,8032.29,62412.86,35062.7,1344
232,sunny,winter,day,manhattan,63724.02,290002.92,46506.7,416491.82,315779.76666666666,21031
232,sunny,winter,day,not manhattan,26905.19,85251.7,13618.93,112999.51,73064.66666666667,2091
232,sunny,winter,night,manhattan,23479.73,105712.19,20476.61,161029.6,110757.0,8840
232,sunny,winter,night,not manhattan,10567.93,33160.95,5614.3,43350.49,20243.0,857
233,rainy,fall,day,manhattan,28788.31,162072.57,32390.43,252147.45,206312.08333333334,16075
233,rainy,fall,day,not manhattan,23593.08,76068.5,14499.97,112115.37,71384.68333333333,2373
233,rainy,fall,night,manhattan,8326.67,39901.0,8739.11,66230.81,44038.166666666664,4617
233,rainy,fall,night,not manhattan,7298.42,22695.0,4285.98,33232.53,13956.266666666666,669
233,rainy,spring,day,manhattan,32602.26,174906.8,35338.09,275904.14,212511.71666666667,18448
233,rainy,spring,day,not manhattan,22736.36,73187.0,13813.32,107860.11,67232.85,2315
233,rainy,spring,night,manhattan,11452.16,55527.07,12546.76,92382.08,60586.21666666667,6397
233,rainy,spring,night,not manhattan,6943.04,21651.5,4301.93,32050.18,13944.666666666666,701
233,rainy,summer,day,manhattan,25335.19,135096.08,27171.38,214338.46,162238.48333333334,14349
233,rainy,summer,day,not manhattan,18475.18,59054.0,11160.58,87541.69,54737.066666666666,1898
233,rainy,summer,night,manhattan,3826.36,17805.0,3969.39,29672.29,18711.583333333332,2080
233,rainy,summer,night,not manhattan,3059.2599999999998,9378.5,1725.5,13697.57,5921.3,276
233,rainy,winter,day,manhattan,27187.13,154141.35,31199.03,243263.33000000002,184065.01666666666,15694
233,rainy,winter,day,not manhattan,15626.23,53056.69,9985.19,78555.96,45192.85,1701
233,rainy,winter,night,manhattan,6311.69,31930.5,7421.5,53848.4,33438.916666666664,3690
233,rainy,winter,night,not manhattan,4000.96,13214.9,2644.32,19622.39,8197.566666666668,415
233,sunny,fall,day,manhattan,139261.85,768078.18,154037.1,1195466.45,962077.9833333334,76156
233,sunny,fall,day,not manhattan,104944.95,341268.49,66090.13,505492.68,324670.05,10758
233,sunny,fall,night,manhattan,50534.49,242780.7,54042.77,400152.37,269621.18333333335,27165
233,sunny,fall,night,not manhattan,28055.45,88514.95,17280.69,130345.13,57382.11666666667,2894
233,sunny,spring,day,manhattan,156810.79,833302.01,166448.08,1309268.6500000001,1004125.2,86076
233,sunny,spring,day,not manhattan,106142.04,342791.15,65890.78,508392.95,320379.4,11090
233,sunny,spring,night,manhattan,50652.37,236734.83,53239.11,393770.10000000003,252255.9,27315
233,sunny,spring,night,not manhattan,29005.33,90361.5,17984.78,133612.51,56403.316666666666,2883
233,sunny,summer,day,manhattan,157760.8,829487.94,166024.85,1308806.26,984450.4333333333,87233
233,sunny,summer,day,not manhattan,103526.96,332629.25,61941.19,490330.86,299651.8666666667,10946
233,sunny,summer,night,manhattan,56567.47,265592.27,58853.01,440055.19,284646.2166666667,30423
233,sunny,summer,night,not manhattan,32418.76,101270.5,19086.18,147613.7,66996.45,3147
233,sunny,winter,day,manhattan,126135.92,708849.75,142533.67,1117734.97,825428.75,71367
233,sunny,winter,day,not manhattan,77345.4,265658.8,50367.15,392488.52,216671.38333333333,8232
233,sunny,winter,night,manhattan,42984.52,211686.65,47780.56,352914.79,218705.6,23696
233,sunny,winter,night,not manhattan,20662.7,69026.0,13155.039999999999,101605.75,39738.11666666667,2201
234,rainy,fall,day,manhattan,47438.99,273145.3,58405.13,430522.23,354076.3,27787
234,rainy,fall,day,not manhattan,19711.74,66847.29,13888.61,98917.42,72571.4,2367
234,rainy,fall,night,manhattan,7624.71,38508.1,8696.98,64647.08,42983.066666666666,4582
234,rainy,fall,night,not manhattan,5842.5,17668.0,3546.54,25716.84,12662.216666666667,518
234,rainy,spring,day,manhattan,57045.17,312138.34,66840.48,496420.27,387750.35,33145
234,rainy,spring,day,not manhattan,17185.47,58008.1,12009.67,86090.15,62929.75,2257
234,rainy,spring,night,manhattan,10278.19,51028.8,11686.44,86043.19,56507.48333333334,6141
234,rainy,spring,night,not manhattan,4706.71,14664.5,3137.21,21721.29,11054.583333333334,508
234,rainy,summer,day,manhattan,40830.01,221130.71,47040.74,353609.55,272883.55,23582
234,rainy,summer,day,not manhattan,13794.03,46432.25,9440.72,69137.41,49308.98333333334,1824
234,rainy,summer,night,manhattan,3292.01,15600.32,3528.45,26389.97,16422.516666666666,1909
234,rainy,summer,night,not manhattan,2279.8,6954.5,1411.07,10170.869999999999,5017.266666666666,221
234,rainy,winter,day,manhattan,44882.57,253935.95,54961.73,405988.88,304462.01666666666,26542
234,rainy,winter,day,not manhattan,14170.88,48280.7,9813.22,71453.12,47787.2,1688
234,rainy,winter,night,manhattan,5755.56,29839.9,6887.46,50510.86,31306.61666666667,3484
234,rainy,winter,night,not manhattan,3203.89,10266.9,2112.94,15108.59,7168.866666666667,313
234,sunny,fall,day,manhattan,241606.26,1364598.72,290840.47,2150137.46,1752448.5333333334,138333
234,sunny,fall,day,not manhattan,93399.09,319201.22,65598.5,472889.11,348301.93333333335,11758
234,sunny,fall,night,manhattan,47405.06,241158.29,53718.89,400267.59,276118.3666666667,27683
234,sunny,fall,night,not manhattan,24829.9,77635.0,15639.61,113645.6,57769.61666666667,2589
234,sunny,spring,day,manhattan,267866.77,1452345.5,311693.25,2313222.5100000002,1797973.45,153046
234,sunny,spring,day,not manhattan,87181.25,297223.01,61099.26,442359.42,317163.13333333336,11609
234,sunny,spring,night,manhattan,44920.71,219468.94,50168.67,369805.91000000003,237756.55,26347
