PULocationID,weather,season,time,pickup_area,trip_distance,fare_amount,tip_amount,total_amount,duration,duration_per_distance,tip_percentage,number_of_trips
150,sunny,spring,night,not manhattan,6.37,26.0,2.66,32.56,22.05,10.831523608680696,16.666666666666664,3
150,sunny,summer,day,not manhattan,162.30999999999997,384.05,24.759999999999998,471.56,392.9,45.585424864990316,52.78408390968446,12
150,sunny,summer,night,not manhattan,52.510000000000005,198.0,21.52,231.71999999999997,116.21666666666667,14.16227404800579,23.07279939959258,5
150,sunny,winter,day,not manhattan,95.49,477.0,68.65,578.15,352.75,57.13149002290612,184.25095470223363,13
150,sunny,winter,night,not manhattan,65.48,283.3,44.15,337.9,88.28333333333333,27.652191385751742,67.96163069544365,6
151,rainy,fall,day,manhattan,30801.75,142604.54,27249.88,206124.68,168163.21666666667,76999.20742018275,154350.31932096035,12315
151,rainy,fall,night,manhattan,3523.22,14473.0,2532.53,20832.98,15079.783333333333,6354.435970608202,14172.100800993421,1248
151,rainy,spring,day,manhattan,37415.3,172890.8,32637.55,249653.96,200422.01666666666,93584.92275409565,190838.08443987506,15395
151,rainy,spring,night,manhattan,5071.43,20666.0,3588.52,29524.77,21092.983333333334,8691.064636915262,19978.899607877313,1750
151,rainy,summer,day,manhattan,26143.98,117251.22,21792.74,169250.86000000002,133076.01666666666,60609.1803252712,123845.32147947433,10250
151,rainy,summer,night,manhattan,1839.69,7367.5,1180.61,10338.36,7334.633333333333,2816.2055857075325,6517.015573458545,604
151,rainy,winter,day,manhattan,30779.09,149023.63,28020.98,215522.66,166240.31666666665,81894.92522731196,163455.65371044414,13253
151,rainy,winter,night,manhattan,3011.63,13082.0,2437.46,19119.88,12794.4,5687.837856306266,12919.623384488119,1101
151,sunny,fall,day,manhattan,157483.82,730017.81,138026.91,1050735.86,860179.2,391437.66930498194,773020.6573918252,62289
151,sunny,fall,night,manhattan,21591.16,86998.06,15990.49,125220.25,88757.85,34502.9286937132,84544.70382032027,7056
151,sunny,spring,day,manhattan,178917.34,815591.51,152012.85,1174572.6400000001,942105.6333333333,428338.3343898245,861145.667440965,70534
151,sunny,spring,night,manhattan,22287.97,89760.39,15799.07,129019.3,88126.46666666666,36285.42167897614,86367.11350421443,7595
151,sunny,summer,day,manhattan,162116.01,711639.48,131736.13,1022588.4,799277.5499999999,351038.8874783263,741184.8944370326,61280
151,sunny,summer,night,manhattan,25335.19,101037.25,17528.19,144172.89,102329.33333333333,40076.03303999021,92905.12948596808,8260
151,sunny,winter,day,manhattan,144482.41,690931.04,128898.67,998152.84,755788.6666666666,362370.95071442507,735588.2949817213,60322
151,sunny,winter,night,manhattan,17780.27,76422.3,13344.92,110127.86,73292.48333333334,30750.96861029739,71970.70445348608,6329
152,rainy,fall,day,manhattan,3267.63,13440.0,1778.81,17399.11,14960.783333333333,5495.41150337434,8863.25798254452,983
152,rainy,fall,night,manhattan,553.84,2121.0,213.0,2693.7000000000003,2119.9,741.5384553773825,1130.675384542388,156
152,rainy,spring,day,manhattan,3755.57,15626.0,2059.12,20283.170000000002,17012.866666666665,6670.903137633715,10395.277217684,1202
152,rainy,spring,night,manhattan,906.85,3538.5,426.21,4608.56,3585.6,1319.5378357015443,2268.6569465961657,275
152,rainy,summer,day,manhattan,2291.04,9727.5,1198.09,12543.39,10521.016666666666,4355.607113759068,6447.100485838708,767
152,rainy,summer,night,manhattan,358.12,1325.5,164.09,1706.09,1222.8333333333333,436.2598203961596,867.4092647608531,98
152,rainy,winter,day,manhattan,3047.89,13250.94,1617.64,17056.93,13870.483333333334,5549.660946487131,8325.686071148612,994
152,rainy,winter,night,manhattan,477.97,1923.2,288.92,2572.52,1760.8666666666666,683.5793959790703,1379.705280437481,147
152,sunny,fall,day,manhattan,15508.2,65151.83,8944.97,84804.1,72196.78333333333,26712.245157036694,44026.523704151754,4795
152,sunny,fall,night,manhattan,3168.93,12377.02,1685.3,16301.27,11859.883333333333,4415.147243678552,8600.40885970865,949
152,sunny,spring,day,manhattan,18665.07,77898.25,10188.08,100938.03,84289.63333333333,31780.083270228824,50643.6336038828,5876
152,sunny,spring,night,manhattan,3901.95,15144.5,1855.42,19711.57,14416.516666666666,5463.347031291152,9381.521770757978,1182
152,sunny,summer,day,manhattan,15319.3,62003.14,7694.52,79757.56,65236.2,24226.080564312168,38177.33389967126,4615
152,sunny,summer,night,manhattan,4255.72,16738.0,1853.06,21475.96,16375.733333333334,6202.526955415402,9695.953530884924,1288
152,sunny,winter,day,manhattan,14513.29,61837.76,7761.23,80050.37,63914.816666666666,24749.063403293643,39827.99936531418,4590
152,sunny,winter,night,manhattan,3145.3,12541.7,1511.04,16318.14,11260.633333333333,4167.710453946167,7240.288385625251,905
153,rainy,fall,day,manhattan,14.600000000000001,48.0,7.65,60.75,47.916666666666664,6.912768031189083,16.64853101196953,2
153,rainy,fall,night,manhattan,10.8,30.5,6.86,41.16,17.966666666666665,1.66358024691358,16.666666666666668,1
153,rainy,spring,day,manhattan,15.92,64.0,0.0,68.5,70.56666666666666,27.093767307917403,0.0,5
153,rainy,spring,night,manhattan,4.41,22.5,0.0,26.400000000000002,23.983333333333334,16.365617047852734,0.0,3
153,rainy,summer,day,manhattan,4.98,23.5,0.0,27.400000000000002,23.7,15.145203959720092,0.0,3
153,rainy,winter,day,manhattan,14.830000000000002,55.5,10.120000000000001,71.32,53.03333333333333,16.724339774661363,33.33333333333333,4
153,rainy,winter,night,manhattan,0.82,5.0,0.0,6.3,4.133333333333334,5.040650406504066,0.0,1
153,sunny,fall,day,manhattan,83.77,315.0,63.44,419.89,315.51666666666665,111.08888033420979,273.2248397283531,23
153,sunny,fall,night,manhattan,4.9399999999999995,22.5,0.64,25.740000000000002,28.083333333333332,11.36801730920535,4.761904761904763,2
153,sunny,spring,day,manhattan,36.89,158.5,3.9099999999999997,179.91,167.15,79.82790671198418,33.24958123953098,15
153,sunny,spring,night,manhattan,5.49,27.0,1.0,33.2,26.9,18.64432720584729,11.363636363636363,4
153,sunny,summer,day,manhattan,111.0,426.5,27.28,499.33,414.25,140.27653170142787,128.8774919273007,30
153,sunny,summer,night,manhattan,13.77,62.5,0.0,71.10000000000001,65.88333333333333,33.42349288484401,0.0,7
153,sunny,winter,day,manhattan,102.17,525.0,40.910000000000004,620.61,368.5333333333333,113.70282675138654,154.4993439008467,22
153,sunny,winter,night,manhattan,14.8,69.5,10.46,91.36,62.39999999999999,33.45518478939626,33.333333333333336,5
154,rainy,fall,day,not manhattan,70.23,347.0,93.64,481.84000000000003,165.11666666666667,19.88252713989685,95.64043340515771,7
154,rainy,fall,night,not manhattan,15.5,44.5,4.58,51.63,34.0,2.193548387096774,8.870811543676158,1
154,rainy,spring,day,not manhattan,38.96,155.0,5.0,182.4,182.66666666666669,7.318681931288928,2.9308323563892147,2
154,rainy,summer,day,not manhattan,124.58,531.5,24.47,618.02,334.18333333333334,29.05172316030702,36.4090515642389,8
154,rainy,summer,night,not manhattan,11.7,37.5,8.0,48.099999999999994,28.133333333333333,4.589506172839506,22.98850574712644,2
154,rainy,winter,day,not manhattan,34.64,233.0,47.849999999999994,298.7,91.43333333333334,19.43344166607414,52.92928506397048,6
154,rainy,winter,night,not manhattan,12.9,35.0,34.0,70.3,18.4,1.4263565891472867,48.36415362731152,1
154,sunny,fall,day,not manhattan,628.11,2182.5,205.07,2611.67,1661.7666666666667,248.04479109821074,385.4704807412217,78
154,sunny,fall,night,not manhattan,103.6,314.0,51.21,383.40999999999997,241.03333333333333,35.215335027371765,83.24040688270891,14
154,sunny,spring,day,not manhattan,171.23,741.75,90.04,926.89,516.65,42.639491412058504,85.01219752379829,10
154,sunny,spring,night,not manhattan,63.4,291.5,2.85,317.55,96.36666666666667,7.646178823064725,16.618075801749274,3
154,sunny,summer,day,not manhattan,451.99,1824.0,158.35999999999999,2122.31,1232.0666666666666,134.49005884562217,214.73769475537102,41
154,sunny,summer,night,not manhattan,36.4,111.5,1.0,126.45,77.65,14.13883335676223,3.597122302158273,6
154,sunny,winter,day,not manhattan,286.13,967.9,97.84,1124.04,620.7666666666667,84.10746887101881,176.83533451808825,29
154,sunny,winter,night,not manhattan,49.86,279.3,17.09,321.23,111.51666666666667,31.94912681550545,53.33464842632685,12
155,rainy,fall,day,not manhattan,46.95,153.5,23.560000000000002,188.96,121.61666666666667,33.066887690156506,105.32850744430057,9
155,rainy,fall,night,not manhattan,39.21,118.0,25.46,151.20999999999998,87.06666666666666,16.30880776865891,63.94799054373523,5
155,rainy,spring,day,not manhattan,47.17,240.0,27.830000000000002,298.43,128.51666666666668,34.234980860888655,36.13688014604523,6
155,rainy,summer,day,not manhattan,19.53,60.5,0.0,62.9,78.2,14.724180621103311,0.0,3
155,rainy,summer,night,not manhattan,7.8,24.0,0.0,24.8,19.55,2.5064102564102564,0.0,1
155,rainy,winter,day,not manhattan,40.16,155.8,2.16,172.91,168.1833333333333,31.47257452207639,16.666666666666664,7
155,rainy,winter,night,not manhattan,6.18,74.8,0.0,77.6,25.06666666666667,8.00547138047138,0.0,2
155,sunny,fall,day,not manhattan,324.21000000000004,1421.0,105.38,1659.94,909.6666666666666,202.07776913818296,177.67790156599798,46
155,sunny,fall,night,not manhattan,104.36,348.0,14.86,398.90999999999997,268.84999999999997,55.0405772361038,48.1197804819852,14
155,sunny,spring,day,not manhattan,107.63,463.0,27.77,542.57,414.15,77.91747658846802,30.490858934619844,15
155,sunny,spring,night,not manhattan,51.620000000000005,190.0,39.08,256.78,85.38333333333333,10.83942284221295,36.65960202519723,4
155,sunny,summer,day,not manhattan,252.85999999999999,1223.5,98.25,1428.5,896.8166666666667,173.32304402870403,163.2857204057147,31
155,sunny,summer,night,not manhattan,107.34,365.0,39.61,427.90999999999997,272.8833333333333,32.061751425610666,71.86261854351663,11
155,sunny,winter,day,not manhattan,288.93,1161.5,71.55,1309.92,797.0,160.15362121938614,68.23087166663811,38
155,sunny,winter,night,not manhattan,51.71,190.9,18.68,228.68,146.65,34.93623872757182,70.98098349669095,10
156,rainy,fall,day,not manhattan,1.31,6.5,0.0,7.8,6.5,4.961832061068702,0.0,1
156,rainy,fall,night,not manhattan,0.79,9.5,0.0,10.8,13.55,17.151898734177216,0.0,1
156,rainy,spring,day,not manhattan,52.76,75.5,0.0,91.9,45.45,0.8614480667172101,0.0,1
156,sunny,fall,day,not manhattan,26.98,140.0,31.62,189.74,52.2,1.9347664936990363,16.66490987667334,1
156,sunny,summer,day,not manhattan,48.239999999999995,266.0,49.989999999999995,352.79,131.66666666666669,7.417719738766644,23.090105254618834,3
156,sunny,summer,night,not manhattan,10.66,33.0,0.0,35.6,23.1,4.7243589743589745,0.0,2
157,rainy,fall,day,not manhattan,475.97,3515.1,627.23,4591.889999999999,1602.0166666666667,342.9247676461002,1161.8031796566465,75
157,rainy,fall,night,not manhattan,170.71,965.0,168.43,1272.13,428.4,82.63020762028509,325.8424909373476,29
157,rainy,spring,day,not manhattan,338.83,2371.5,464.53,3169.78,1179.2166666666667,250.0228711216582,628.6571168964957,53
157,rainy,spring,night,not manhattan,60.19,328.5,50.35,425.79999999999995,151.65,34.0553117403999,108.33991584970009,11
157,rainy,summer,day,not manhattan,345.16,2170.5,368.88,2899.43,1228.85,324.2836843807262,966.3195222643866,57
157,rainy,summer,night,not manhattan,62.74,341.5,38.519999999999996,426.42,148.79999999999998,26.43355621758525,101.86961267400024,10
157,rainy,winter,day,not manhattan,266.15,1876.3,362.86,2458.31,948.1999999999999,323.8688034842683,583.5074964750273,50
157,rainy,winter,night,not manhattan,64.78,416.2,93.0,588.55,210.03333333333333,68.25006692490591,172.7722352426316,14
157,sunny,fall,day,not manhattan,2731.31,19034.9,3324.16,24882.03,9314.966666666667,1924.7779747072707,5969.988092415919,400
157,sunny,fall,night,not manhattan,905.26,5129.41,798.17,6702.75,2477.233333333333,457.36787192023945,1639.730646786702,149
157,sunny,spring,day,not manhattan,1574.53,10555.97,1875.1599999999999,14102.96,5630.8,1508.515939755552,2846.467530072779,261
157,sunny,spring,night,not manhattan,765.45,3883.27,698.42,5145.14,1848.2833333333333,321.70877803101547,1448.507103260702,112
157,sunny,summer,day,not manhattan,2352.73,14537.3,2556.32,19261.07,7835.45,1585.4943946394692,5024.064130108066,333
157,sunny,summer,night,not manhattan,614.1,3559.0,568.33,4681.73,1775.35,356.12411035968864,1294.8723609663334,110
157,sunny,winter,day,not manhattan,1346.01,9439.79,1535.17,12225.74,4368.333333333333,1171.4382597553429,2712.6131350466158,221
157,sunny,winter,night,not manhattan,510.07,2832.1,505.82,3776.62,1455.3999999999999,291.11932723498086,1185.7934176734814,91
158,rainy,fall,day,manhattan,21080.49,100784.77,20697.67,150971.76,128954.33333333333,56199.48526441329,99359.7471573244,7562
158,rainy,fall,night,manhattan,9981.7,42288.0,8608.41,64523.45,48209.25,19565.565419083254,44748.08727926508,3473
158,rainy,spring,day,manhattan,25167.49,117502.5,24175.28,177500.64,147027.71666666667,66489.49701363608,121481.88297849629,9323
158,rainy,spring,night,manhattan,13309.78,56638.84,11897.51,86737.75,65213.11666666667,26612.704152862585,61844.965954812986,4689
158,rainy,summer,day,manhattan,17196.03,79688.0,15575.69,119655.99,98396.83333333333,42141.933318733594,77046.80566834797,6103
158,rainy,summer,night,manhattan,5321.03,21800.5,4370.96,32758.16,23203.866666666665,8551.58970166444,21828.503554812418,1693
158,rainy,winter,day,manhattan,17734.33,86990.04,18100.15,131523.19,104459.18333333333,47155.83093312708,89893.74757727241,6755
158,rainy,winter,night,manhattan,7544.78,33281.8,7000.82,51034.4,35481.85,14524.700703066394,35500.41353384452,2643
158,sunny,fall,day,manhattan,109262.73,528575.28,106281.82,787955.11,679134.9166666666,293422.04404954566,507413.85783045954,39420
158,sunny,fall,night,manhattan,67246.39,287378.77,58562.62,434942.5,329401.06666666665,129049.41555062495,297565.7070340187,22753
158,sunny,spring,day,manhattan,116303.16,533782.59,108724.8,802133.25,660104.5,280544.5688546985,522875.36107900937,40553
158,sunny,spring,night,manhattan,57643.29,241655.74,50562.42,369172.03,269055.5,106776.46583002184,260290.75999280336,19629
158,sunny,summer,day,manhattan,107183.91,491598.46,97106.31,737337.45,603936.9333333333,258486.25822855614,475525.7438705621,37845
158,sunny,summer,night,manhattan,76415.36,321869.76,64269.52,486439.69,363706.36666666664,141082.61644853975,328201.8097628544,25666
158,sunny,winter,day,manhattan,81710.37,402456.9,82872.49,607712.07,468797.6666666667,209980.13949690413,403621.63107027224,30781
158,sunny,winter,night,manhattan,51266.26,225236.19,47222.48,345442.92,241721.75,100080.16549229607,243001.82158823754,18247
159,rainy,fall,day,not manhattan,91.06,405.5,16.740000000000002,465.89,576.0166666666667,229.5086569941401,54.02087368603977,27
159,rainy,fall,night,not manhattan,30.13,111.5,11.2,140.85,116.88333333333333,38.77310181143535,25.757575757575758,7
159,rainy,spring,day,not manhattan,64.32,343.0,9.879999999999999,394.08,420.75,283.1942318892006,64.06776821926367,34
159,rainy,spring,night,not manhattan,29.89,130.5,4.890000000000001,154.79,135.33333333333334,69.58634301563929,43.07692307692308,13
159,rainy,summer,day,not manhattan,67.06,360.5,9.120000000000001,413.42,473.7833333333333,259.6993689516423,40.52757793764987,31
159,rainy,summer,night,not manhattan,46.79,149.0,1.36,168.71,147.11666666666667,22.820741268292693,16.666666666666668,6
159,rainy,winter,day,not manhattan,92.92,413.9,12.5,470.2,464.7,159.92278157702216,79.37062937062939,28
159,rainy,winter,night,not manhattan,2.34,10.5,0.0,11.8,12.95,5.534188034188034,0.0,1
159,sunny,fall,day,not manhattan,337.53000000000003,1648.0,112.26,1950.76,2102.45,888.7203143416015,259.8150780877713,110
159,sunny,fall,night,not manhattan,154.84,595.0,40.08,709.33,581.7666666666667,216.68406531195586,142.92420726564245,45
159,sunny,spring,day,not manhattan,619.67,2763.5,134.66,3218.81,3296.6666666666665,1456.347031262499,579.4581900567362,209
159,sunny,spring,night,not manhattan,136.82,597.0,7.3,688.45,653.6333333333333,314.94385341049315,65.58266011988815,57
159,sunny,summer,day,not manhattan,518.86,2540.5,99.14,2909.34,3270.1833333333334,1531.1406618151748,422.7626067754948,207
159,sunny,summer,night,not manhattan,191.69,815.0,65.04,990.7900000000001,804.9166666666666,350.7512800283188,291.0846984061577,64
159,sunny,winter,day,not manhattan,414.36,2055.4,63.19,2340.29,2399.05,1128.9489250007093,337.1056228560147,163
159,sunny,winter,night,not manhattan,188.35,600.0,31.82,729.87,626.9166666666666,194.68828487844635,133.25238299540166,41
160,rainy,fall,day,not manhattan,112.31,745.0,75.56,880.96,352.5333333333333,50.84605857335789,96.8031258319035,13
160,rainy,fall,night,not manhattan,15.57,55.5,13.45,75.45,42.96666666666667,19.86397076071754,105.42149258227276,5
160,rainy,spring,day,not manhattan,137.22,889.05,126.69,1092.84,480.3333333333333,74.69927906784241,221.02222613229597,18
160,rainy,spring,night,not manhattan,3.3,16.5,0.0,19.1,18.116666666666667,10.911111111111111,0.0,2
160,rainy,summer,day,not manhattan,158.08,944.0,170.09,1176.69,455.55,48.918293852240915,230.95518102612823,17
160,rainy,summer,night,not manhattan,2.12,9.0,0.0,10.3,9.066666666666666,4.276729559748428,0.0,1
160,rainy,winter,day,not manhattan,51.96,263.0,29.13,331.38,173.08333333333334,30.499184461953213,54.44293789715077,8
160,rainy,winter,night,not manhattan,5.5,23.0,4.0,29.6,25.416666666666668,9.233024691358025,23.809523809523807,2
160,sunny,fall,day,not manhattan,834.59,5198.25,871.1,6439.5599999999995,2663.9666666666667,383.18287087106506,1132.9578256073642,105
160,sunny,fall,night,not manhattan,115.6,575.4,49.44,662.29,254.98333333333332,54.7636162327245,116.77067187394613,18
160,sunny,spring,day,not manhattan,461.47,2728.19,442.52,3458.06,1557.0666666666666,235.42076660033223,662.64465304877,60
160,sunny,spring,night,not manhattan,77.69,440.0,66.87,522.27,173.6,49.55800228756889,155.952860350783,13
160,sunny,summer,day,not manhattan,532.84,3091.2,540.8199999999999,3971.5699999999997,1739.8,231.9322282234899,736.5609303530248,64
160,sunny,summer,night,not manhattan,111.57000000000001,569.7,40.18,647.38,362.23333333333335,95.90406737604285,126.16917757895686,24
160,sunny,winter,day,not manhattan,328.09000000000003,1757.6,309.15,2272.65,1060.1666666666667,180.6213451107073,470.0782757700555,46
160,sunny,winter,night,not manhattan,53.85,201.5,26.67,261.52,169.18333333333334,57.05183516539688,136.75019379872896,15
161,rainy,fall,day,manhattan,130054.31,662503.06,132548.18,1005594.18,834629.0,463677.3949269477,658780.5572360713,52805
161,rainy,fall,night,manhattan,28319.61,118722.2,25170.84,184789.25,125136.73333333334,55610.182306372975,130819.15624134999,10054
161,rainy,spring,day,manhattan,144187.67,706792.18,140346.27,1078922.99,858899.5333333333,467293.79778260214,723808.9153286085,58978
161,rainy,spring,night,manhattan,34862.6,148329.3,31136.04,232207.71,156594.98333333334,73738.91654381232,169567.79156286092,13239
161,rainy,summer,day,manhattan,122426.24,596770.73,116761.13,913951.39,728775.2833333333,391669.7058085846,602437.7361986829,49825
161,rainy,summer,night,manhattan,12917.45,52282.5,10895.73,81283.18000000001,52063.01666666666,22847.885049911118,56516.14547631611,4433
161,rainy,winter,day,manhattan,102251.68,538880.95,106057.09,823079.17,640918.6,361364.112642414,542073.7935272906,44197
161,rainy,winter,night,manhattan,19447.65,87904.99,18266.97,136526.76,89347.61666666667,43023.251637773166,92336.92543435773,7258
161,sunny,fall,day,manhattan,681885.47,3401941.74,672559.91,5138498.26,4255420.35,2255744.333811596,3273242.684874217,264279
161,sunny,fall,night,manhattan,165696.62,710866.66,150135.85,1102220.55,771319.4,348799.37225970207,778457.6545101727,59734
161,sunny,spring,day,manhattan,727965.06,3531827.45,704599.95,5405930.93,4292910.183333334,2260253.5999641055,3600732.086003578,291773
161,sunny,spring,night,manhattan,145003.63,602063.93,126559.11,940351.01,622513.15,276864.55447568814,678896.7481749296,52767
161,sunny,summer,day,manhattan,697338.66,3376382.41,657720.62,5163721.16,4064689.1166666667,2197381.0599966873,3405003.607850792,281930
161,sunny,summer,night,manhattan,156362.66,661730.94,136225.95,1030596.3200000001,696148.6,320778.864508796,727736.9257922834,57739
161,sunny,winter,day,manhattan,510408.7,2649050.8,522993.95,4059868.45,3056119.033333333,1696813.5991722671,2670510.0278089186,217091
161,sunny,winter,night,manhattan,118960.75,542632.87,110800.31,840256.58,544248.2166666667,258211.0825688182,565367.6785884486,44532
162,rainy,fall,day,manhattan,109987.06,548176.62,111517.34,836251.87,670998.4666666667,371559.1470773416,568868.7545194287,44723
162,rainy,fall,night,manhattan,23487.47,98065.0,20523.08,154425.86000000002,100900.35,46999.18500466585,112319.47785560605,8836
162,rainy,spring,day,manhattan,114573.78,550001.25,111781.22,847095.51,650509.0666666667,351949.52157445624,597572.4675334315,47573
162,rainy,spring,night,manhattan,28733.67,119568.96,25290.98,189051.92,122515.11666666667,57269.252448911866,143422.01158181936,11144
162,rainy,summer,day,manhattan,92285.4,442246.65,89434.61,682033.63,524663.2666666666,278377.23916468525,473532.2746249911,37800
162,rainy,summer,night,manhattan,11243.85,45561.5,9433.96,71876.16,44592.2,20363.49891480977,52716.781851031476,4149
162,rainy,winter,day,manhattan,86959.05,455015.04,92587.13,700551.08,536398.2333333333,307142.3314199712,488094.4471893208,38422
162,rainy,winter,night,manhattan,17818.18,77217.58,15938.19,120714.34,76927.15,36463.0260611048,85313.42630230327,6711
162,sunny,fall,day,manhattan,532843.28,2606037.89,525867.62,3962726.94,3158911.4166666665,1674593.026531272,2651066.865957232,209563
162,sunny,fall,night,manhattan,135381.76,567832.59,118278.16,885963.29,588757.8,267998.93152975105,633276.7193054322,49356
162,sunny,spring,day,manhattan,573106.41,2726933.86,560413.12,4205542.09,3213904.6999999997,1682065.8955603114,2943227.5435372656,231649
162,sunny,spring,night,manhattan,128555.49,524750.99,109409.43,824509.06,520814.7166666667,234106.24387878593,606183.7281789568,47573
162,sunny,summer,day,manhattan,553204.86,2632178.22,531295.06,4056585.1,3075667.0,1643000.4432928537,2835951.5133792385,226729
162,sunny,summer,night,manhattan,140577.56,584859.3,119639.56,915135.27,595980.05,272813.3427991393,662457.5898842337,52544
162,sunny,winter,day,manhattan,435608.73,2252878.62,457188.77,3480956.59,2555296.6,1447701.3745762303,2392033.3063914883,189509
162,sunny,winter,night,manhattan,99860.81,438760.58,89372.15,684719.81,430580.45,203391.09555092882,480028.4136578736,38003
163,rainy,fall,day,not manhattan,91765.55,460532.27,91017.07,695215.67,573164.1166666667,304186.1992240967,452508.14019209804,36460
163,rainy,fall,night,not manhattan,22316.02,93899.75,19167.31,145209.9,99591.8,44327.42392915453,100736.40284454585,8047
163,rainy,spring,day,not manhattan,103187.65,505311.63,100585.42,773382.02,612916.5333333333,330232.2381192293,534131.3621405378,43383
163,rainy,spring,night,not manhattan,29749.33,126182.93,25783.33,196433.93,134245.45,62025.88019167428,141545.98160706976,11337
163,rainy,summer,day,not manhattan,82170.68,394636.22,76067.98,600263.67,477079.1666666667,245103.29599604642,392654.70681054314,32621
163,rainy,summer,night,not manhattan,10005.54,40977.36,8225.33,63250.69,41362.0,18226.73120525004,43587.81857437105,3522
163,rainy,winter,day,not manhattan,74729.83,386962.7,76540.77,590315.72,455144.98333333334,251570.12194493282,395826.834721444,31906
163,rainy,winter,night,not manhattan,17562.0,76679.76,15644.92,117761.92,78313.03333333333,34914.64039371832,79146.57388242311,6234
163,sunny,fall,day,not manhattan,462474.31,2275089.12,448165.46,3425449.46,2818966.6166666667,1441201.4404549524,2196261.153630453,177310
163,sunny,fall,night,not manhattan,133712.09,572684.09,117623.35,880808.73,620950.9166666666,273612.4054425324,609653.134108056,47913
163,sunny,spring,day,not manhattan,499108.12,2403679.81,479367.07,3668586.68,2903351.8666666667,1491144.2689246128,2469203.9833121253,198968
163,sunny,spring,night,not manhattan,129994.3,542149.76,109812.42,838257.27,566170.25,249242.69771776063,591836.2310349194,47267
163,sunny,summer,day,not manhattan,479041.6,2285003.11,443180.32,3472852.84,2727643.533333333,1400595.1290602165,2285937.935292116,188935
163,sunny,summer,night,not manhattan,128292.77,541635.05,106813.58,831451.59,574403.7,255234.7444121745,568399.7105601495,46205
163,sunny,winter,day,not manhattan,360840.41,1868536.08,369682.95,2859500.04,2136065.3666666667,1180220.538503631,1907574.1308339185,153808
163,sunny,winter,night,not manhattan,100527.95,450661.16,89662.28,693428.33,458806.1666666667,212274.92338284446,466424.971692466,37519
164,rainy,fall,day,manhattan,65147.25,329603.43,64691.76,500988.3,408526.8,223231.6867670591,323569.4253548578,26074
164,rainy,fall,night,manhattan,23233.35,98211.33,19677.28,151820.4,106341.46666666666,47229.38944842617,104224.03575295572,8344
164,rainy,spring,day,manhattan,73787.46,355473.13,68678.75,543916.52,421945.4666666667,226799.96378694614,359587.1548311166,29687
164,rainy,spring,night,manhattan,27863.79,118663.4,23448.72,183315.82,128772.26666666666,58436.927190128605,126567.45061952736,10258
164,rainy,summer,day,manhattan,56883.34,274975.97,52688.6,422135.66000000003,331316.43333333335,176461.49198511316,273380.8349543974,22957
164,rainy,summer,night,manhattan,10985.41,44589.28,8646.47,68647.13,45378.23333333333,19693.8212026262,45624.79295375752,3773
164,rainy,winter,day,manhattan,54671.17,288176.94,55119.01,438659.92,340663.11666666664,194807.84521475443,282384.04363105266,23332
164,rainy,winter,night,manhattan,17239.35,76000.35,14977.18,116925.44,78299.91666666667,35673.65839593859,77212.21501357178,6172
164,sunny,fall,day,manhattan,337640.55,1677929.57,327758.36,2546706.93,2063932.6666666667,1099490.0157168724,1618440.4056235512,131678
164,sunny,fall,night,manhattan,138396.07,591130.13,118655.34,907864.13,647095.8166666667,282030.9356904165,614848.1717849829,48646
164,sunny,spring,day,manhattan,348511.67,1674579.4,327737.71,2568048.5100000002,1997696.0666666667,1044263.5070380701,1687004.3716315876,138460
164,sunny,spring,night,manhattan,127593.1,530728.53,104861.48,818934.81,554048.9833333333,241750.5309631918,557306.452739559,45052
164,sunny,summer,day,manhattan,344596.96,1658129.47,318323.17,2540052.63,1965091.75,1055144.2583198193,1654913.1605704648,138017
164,sunny,summer,night,manhattan,144055.47,608884.94,118693.18,938199.93,652940.5666666667,290519.2792687032,634050.0126784801,51984
164,sunny,winter,day,manhattan,262630.15,1375705.59,263012.78,2100213.22,1568522.8166666667,891456.5887661943,1349375.737838888,111609
164,sunny,winter,night,manhattan,104738.36,469613.18,92130.97,723096.08,476615.98333333334,218316.86996435278,477644.43755775556,38426
165,rainy,fall,day,not manhattan,17.32,79.0,0.0,84.2,93.88333333333333,33.25703731649923,0.0,4
165,rainy,spring,day,not manhattan,3.13,18.5,0.0,20.1,22.4,13.714007240323028,0.0,2
165,rainy,spring,night,not manhattan,0.42,52.0,0.0,52.8,9.716666666666669,23.13492063492064,0.0,1
165,rainy,summer,day,not manhattan,34.0,114.5,10.05,144.25,130.6,7.381920163170163,16.639072847682122,2
165,rainy,summer,night,not manhattan,0.51,4.0,0.0,5.3,2.35,4.607843137254903,0.0,1
165,rainy,winter,day,not manhattan,5.54,39.5,1.35,46.55,38.06666666666666,50.40463686856722,16.564417177914113,5
165,sunny,fall,day,not manhattan,165.42,562.5,49.34,660.1899999999999,660.6166666666667,135.12786956962742,158.101177708907,25
165,sunny,fall,night,not manhattan,30.18,116.0,3.12,132.76999999999998,116.38333333333333,88.25056210921349,33.333333333333336,9
165,sunny,spring,day,not manhattan,124.66,445.5,43.26,542.31,523.6333333333333,159.11444090436902,95.2853644265972,23
165,sunny,spring,night,not manhattan,13.23,107.0,13.56,126.56,62.900000000000006,23.825418460012088,58.11191073809711,5
165,sunny,summer,day,not manhattan,241.03,855.5,93.62,1067.02,817.55,98.9681533267688,184.1039000702908,23
165,sunny,summer,night,not manhattan,46.58,249.0,36.64,305.59,131.61666666666667,30.64260539305783,54.996809444045624,8
