PULocationID,weather,season,time,pickup_area,tip_amount
138,sunny,winter,night,not manhattan,5.7768781590848635
139,rainy,fall,day,not manhattan,2.115
139,rainy,spring,day,not manhattan,2.9499999999999997
139,rainy,spring,night,not manhattan,0.0
139,rainy,summer,day,not manhattan,3.54
139,rainy,winter,day,not manhattan,3.34
139,rainy,winter,night,not manhattan,3.0
139,sunny,fall,day,not manhattan,5.5600000000000005
139,sunny,fall,night,not manhattan,2.6825
139,sunny,spring,day,not manhattan,3.6104000000000003
139,sunny,spring,night,not manhattan,4.028571428571429
139,sunny,summer,day,not manhattan,4.1899999999999995
139,sunny,summer,night,not manhattan,5.0
139,sunny,winter,day,not manhattan,8.221
140,rainy,fall,day,manhattan,2.2801060569539615
140,rainy,fall,night,manhattan,2.1923218547562224
140,rainy,spring,day,manhattan,2.261935272250164
140,rainy,spring,night,manhattan,2.1702059496567507
140,rainy,summer,day,manhattan,2.2253262333726216
140,rainy,summer,night,manhattan,2.2310530546623792
140,rainy,winter,day,manhattan,2.286523896752706
140,rainy,winter,night,manhattan,2.318799542682927
140,sunny,fall,day,manhattan,2.318747162141709
140,sunny,fall,night,manhattan,2.2684938319447134
140,sunny,spring,day,manhattan,2.257701854873839
140,sunny,spring,night,manhattan,2.2350314630309387
140,sunny,summer,day,manhattan,2.237232152998637
140,sunny,summer,night,manhattan,2.216801496227731
140,sunny,winter,day,manhattan,2.263379494743267
140,sunny,winter,night,manhattan,2.220540946119766
141,rainy,fall,day,manhattan,2.138494870247435
141,rainy,fall,night,manhattan,2.076313731170336
141,rainy,spring,day,manhattan,2.09636687992126
141,rainy,spring,night,manhattan,2.082162310564463
141,rainy,summer,day,manhattan,2.0913441061787643
141,rainy,summer,night,manhattan,2.0194896957801767
141,rainy,winter,day,manhattan,2.1401176899150953
141,rainy,winter,night,manhattan,2.2033016860369945
141,sunny,fall,day,manhattan,2.1685280862161447
141,sunny,fall,night,manhattan,2.1557071339173968
141,sunny,spring,day,manhattan,2.1241025742551853
141,sunny,spring,night,manhattan,2.1152467248908295
141,sunny,summer,day,manhattan,2.089196266718926
141,sunny,summer,night,manhattan,2.0882349744849744
141,sunny,winter,day,manhattan,2.1145590083540746
141,sunny,winter,night,manhattan,2.1165928105706535
142,rainy,fall,day,manhattan,2.2557883094879516
142,rainy,fall,night,manhattan,2.4228691870784522
142,rainy,spring,day,manhattan,2.196365114296477
142,rainy,spring,night,manhattan,2.305416072955258
142,rainy,summer,day,manhattan,2.1774748086059246
142,rainy,summer,night,manhattan,2.389742551345097
142,rainy,winter,day,manhattan,2.2530486270973253
142,rainy,winter,night,manhattan,2.5366824135709685
142,sunny,fall,day,manhattan,2.3075371360956005
142,sunny,fall,night,manhattan,2.499341747699964
142,sunny,spring,day,manhattan,2.2273358952671645
142,sunny,spring,night,manhattan,2.3732410027632582
142,sunny,summer,day,manhattan,2.187179515618383
142,sunny,summer,night,manhattan,2.391479150414864
142,sunny,winter,day,manhattan,2.2311487069430362
142,sunny,winter,night,manhattan,2.5012039360588036
143,rainy,fall,day,manhattan,2.20584215941415
143,rainy,fall,night,manhattan,2.3408541320022187
143,rainy,spring,day,manhattan,2.167857752775127
143,rainy,spring,night,manhattan,2.2312812248186944
143,rainy,summer,day,manhattan,2.157404521845402
143,rainy,summer,night,manhattan,2.228124191461837
143,rainy,winter,day,manhattan,2.163393743506868
143,rainy,winter,night,manhattan,2.268886123210952
143,sunny,fall,day,manhattan,2.226082920560456
143,sunny,fall,night,manhattan,2.383391089108911
143,sunny,spring,day,manhattan,2.1537139910995333
143,sunny,spring,night,manhattan,2.304183580179192
143,sunny,summer,day,manhattan,2.12896224078829
143,sunny,summer,night,manhattan,2.2646787114368503
143,sunny,winter,day,manhattan,2.1353501756387154
143,sunny,winter,night,manhattan,2.3078541275797373
144,rainy,fall,day,manhattan,2.42746581586144
144,rainy,fall,night,manhattan,2.4003616095704188
144,rainy,spring,day,manhattan,2.3611191166838212
144,rainy,spring,night,manhattan,2.3672009291521485
144,rainy,summer,day,manhattan,2.3291221633374097
144,rainy,summer,night,manhattan,2.4787664670658685
144,rainy,winter,day,manhattan,2.4881190727081135
144,rainy,winter,night,manhattan,2.5103485535029626
144,sunny,fall,day,manhattan,2.4748983678782417
144,sunny,fall,night,manhattan,2.4928375509510867
144,sunny,spring,day,manhattan,2.387419319284014
144,sunny,spring,night,manhattan,2.4471506540760632
144,sunny,summer,day,manhattan,2.3367935656836463
144,sunny,summer,night,manhattan,2.4399376673360105
144,sunny,winter,day,manhattan,2.4350368988505116
144,sunny,winter,night,manhattan,2.47436281779661
145,rainy,fall,day,not manhattan,5.593652007648184
145,rainy,fall,night,not manhattan,3.833076923076923
145,rainy,spring,day,not manhattan,5.0593806921675775
145,rainy,spring,night,not manhattan,3.9630275229357794
145,rainy,summer,day,not manhattan,5.994789081885856
145,rainy,summer,night,not manhattan,3.946125
145,rainy,winter,day,not manhattan,5.409393063583815
145,rainy,winter,night,not manhattan,3.9735789473684213
145,sunny,fall,day,not manhattan,6.3989350869749675
145,sunny,fall,night,not manhattan,3.98023102310231
145,sunny,spring,day,not manhattan,5.733269146608316
145,sunny,spring,night,not manhattan,3.934504672897196
145,sunny,summer,day,not manhattan,5.469812845597619
145,sunny,summer,night,not manhattan,3.8775176678445233
145,sunny,winter,day,not manhattan,4.781528354080222
145,sunny,winter,night,not manhattan,3.830827814569537
146,rainy,fall,day,not manhattan,2.04213644524237
146,rainy,fall,night,not manhattan,1.7416184971098267
146,rainy,spring,day,not manhattan,2.100418848167539
146,rainy,spring,night,not manhattan,1.5103260869565216
146,rainy,summer,day,not manhattan,1.8556288659793814
146,rainy,summer,night,not manhattan,1.4085849056603774
146,rainy,winter,day,not manhattan,1.7371086556169428
146,rainy,winter,night,not manhattan,1.1831451612903225
146,sunny,fall,day,not manhattan,2.1971675126903554
146,sunny,fall,night,not manhattan,1.5580235042735042
146,sunny,spring,day,not manhattan,2.008302848575712
146,sunny,spring,night,not manhattan,1.468728024819028
146,sunny,summer,day,not manhattan,1.9763443748134883
146,sunny,summer,night,not manhattan,1.5347198480531814
146,sunny,winter,day,not manhattan,1.7996817484662575
146,sunny,winter,night,not manhattan,1.5096350364963502
147,rainy,fall,day,not manhattan,0.4
147,rainy,fall,night,not manhattan,0.0
147,rainy,spring,day,not manhattan,0.3633333333333333
147,rainy,summer,day,not manhattan,0.0
147,rainy,summer,night,not manhattan,0.0
147,rainy,winter,day,not manhattan,0.48
147,rainy,winter,night,not manhattan,0.0
147,sunny,fall,day,not manhattan,0.15
147,sunny,fall,night,not manhattan,1.2122222222222223
147,sunny,spring,day,not manhattan,0.2505
147,sunny,spring,night,not manhattan,0.4842857142857143
147,sunny,summer,day,not manhattan,0.724
147,sunny,summer,night,not manhattan,0.0
147,sunny,winter,day,not manhattan,0.49235294117647066
147,sunny,winter,night,not manhattan,0.0
148,rainy,fall,day,manhattan,2.617143092647544
148,rainy,fall,night,manhattan,2.597180557425609
148,rainy,spring,day,manhattan,2.5021324831739284
148,rainy,spring,night,manhattan,2.5661180422264875
148,rainy,summer,day,manhattan,2.657363636363636
148,rainy,summer,night,manhattan,2.4824450157097973
148,rainy,winter,day,manhattan,2.5537151324965133
148,rainy,winter,night,manhattan,2.6617630649060815
148,sunny,fall,day,manhattan,2.720099468636599
148,sunny,fall,night,manhattan,2.6471406475561974
148,sunny,spring,day,manhattan,2.595651812130178
148,sunny,spring,night,manhattan,2.5944523068213985
148,sunny,summer,day,manhattan,2.5138391325457192
148,sunny,summer,night,manhattan,2.599672355467711
148,sunny,winter,day,manhattan,2.554889556249259
148,sunny,winter,night,manhattan,2.622313303062506
149,rainy,fall,day,not manhattan,11.08
149,rainy,fall,night,not manhattan,0.0
149,rainy,spring,day,not manhattan,0.0
149,rainy,summer,day,not manhattan,0.0
149,rainy,winter,day,not manhattan,2.5
149,sunny,fall,day,not manhattan,0.2969230769230769
149,sunny,fall,night,not manhattan,0.885
149,sunny,spring,day,not manhattan,1.0066666666666668
149,sunny,spring,night,not manhattan,0.9825
149,sunny,summer,day,not manhattan,3.7659999999999996
149,sunny,summer,night,not manhattan,0.0
149,sunny,winter,day,not manhattan,2.3954545454545455
150,rainy,fall,day,not manhattan,0.0
150,rainy,fall,night,not manhattan,0.0
150,rainy,spring,day,not manhattan,6.066666666666666
150,rainy,spring,night,not manhattan,0.0
150,rainy,summer,day,not manhattan,0.0
150,rainy,winter,day,not manhattan,17.525
150,rainy,winter,night,not manhattan,10.48
150,sunny,fall,day,not manhattan,4.2780000000000005
150,sunny,fall,night,not manhattan,3.316363636363637
150,sunny,spring,day,not manhattan,6.286428571428571
150,sunny,spring,night,not manhattan,0.8866666666666667
150,sunny,summer,day,not manhattan,1.7685714285714285
150,sunny,summer,night,not manhattan,4.304
150,sunny,winter,day,not manhattan,10.246666666666666
150,sunny,winter,night,not manhattan,7.358333333333333
151,rainy,fall,day,manhattan,2.2373127142157663
151,rainy,fall,night,manhattan,2.045714285714286
151,rainy,spring,day,manhattan,2.140010274852299
151,rainy,spring,night,manhattan,2.071192553810355
151,rainy,summer,day,manhattan,2.1395652173913047
151,rainy,summer,night,manhattan,2.0969779286926995
151,rainy,winter,day,manhattan,2.124289156626506
151,rainy,winter,night,manhattan,2.2610388437217703
151,sunny,fall,day,manhattan,2.220470049183742
151,sunny,fall,night,manhattan,2.2745101375301293
151,sunny,spring,day,manhattan,2.163036403907315
151,sunny,spring,night,manhattan,2.101362208845852
151,sunny,summer,day,manhattan,2.157887282576771
151,sunny,summer,night,manhattan,2.1697785533758576
151,sunny,winter,day,manhattan,2.146179345305149
151,sunny,winter,night,manhattan,2.139278269109286
152,rainy,fall,day,manhattan,1.8221836734693877
152,rainy,fall,night,manhattan,1.3824117647058822
152,rainy,spring,day,manhattan,1.772673186634067
152,rainy,spring,night,manhattan,1.4746007604562736
152,rainy,summer,day,manhattan,1.6361923583662712
152,rainy,summer,night,manhattan,1.4559405940594061
152,rainy,winter,day,manhattan,1.660854271356784
152,rainy,winter,night,manhattan,1.9193377483443708
152,sunny,fall,day,manhattan,1.8672023313905082
152,sunny,fall,night,manhattan,1.7964674493062966
152,sunny,spring,day,manhattan,1.7477878219341636
152,sunny,spring,night,manhattan,1.6302001668056714
152,sunny,summer,day,manhattan,1.6545717993079585
152,sunny,summer,night,manhattan,1.5265112665112663
152,sunny,winter,day,manhattan,1.7029388731781596
152,sunny,winter,night,manhattan,1.681218161683278
153,rainy,fall,day,manhattan,0.0
153,rainy,fall,night,manhattan,6.86
153,rainy,spring,day,manhattan,0.0
153,rainy,spring,night,manhattan,0.0
153,rainy,summer,day,manhattan,0.3333333333333333
153,rainy,winter,day,manhattan,3.3733333333333335
153,rainy,winter,night,manhattan,0.0
153,sunny,fall,day,manhattan,2.9620833333333336
153,sunny,fall,night,manhattan,0.32
153,sunny,spring,day,manhattan,0.27928571428571425
153,sunny,spring,night,manhattan,0.25
153,sunny,summer,day,manhattan,0.9362962962962963
153,sunny,summer,night,manhattan,0.0
153,sunny,winter,day,manhattan,1.7786956521739132
153,sunny,winter,night,manhattan,2.092
154,rainy,fall,day,not manhattan,10.404444444444444
154,rainy,fall,night,not manhattan,32.79
154,rainy,spring,day,not manhattan,2.5
154,rainy,summer,day,not manhattan,3.5662499999999997
154,rainy,summer,night,not manhattan,4.0
154,rainy,winter,day,not manhattan,14.728571428571428
154,rainy,winter,night,not manhattan,34.0
154,sunny,fall,day,not manhattan,4.6896249999999995
154,sunny,fall,night,not manhattan,6.0806666666666676
154,sunny,spring,day,not manhattan,9.004000000000001
154,sunny,spring,night,not manhattan,0.9500000000000001
154,sunny,summer,day,not manhattan,5.030952380952381
154,sunny,summer,night,not manhattan,0.16666666666666666
154,sunny,winter,day,not manhattan,3.3737931034482758
154,sunny,winter,night,not manhattan,1.4241666666666666
155,rainy,fall,day,not manhattan,1.945
155,rainy,fall,night,not manhattan,5.0920000000000005
155,rainy,spring,day,not manhattan,4.792
155,rainy,summer,day,not manhattan,0.0
155,rainy,summer,night,not manhattan,0.0
155,rainy,winter,day,not manhattan,0.3085714285714286
155,rainy,winter,night,not manhattan,0.0
155,sunny,fall,day,not manhattan,3.7751020408163263
155,sunny,fall,night,not manhattan,3.324
155,sunny,spring,day,not manhattan,1.9775
155,sunny,spring,night,not manhattan,9.77
155,sunny,summer,day,not manhattan,3.0703125
155,sunny,summer,night,not manhattan,3.600909090909091
155,sunny,winter,day,not manhattan,1.8828947368421052
155,sunny,winter,night,not manhattan,6.448333333333333
156,rainy,fall,day,not manhattan,0.0
156,rainy,fall,night,not manhattan,0.0
156,rainy,spring,day,not manhattan,0.0
156,sunny,fall,day,not manhattan,31.62
156,sunny,summer,day,not manhattan,16.66333333333333
156,sunny,summer,night,not manhattan,0.0
157,rainy,fall,day,not manhattan,8.557272727272727
157,rainy,fall,night,not manhattan,6.071071428571429
157,rainy,spring,day,not manhattan,9.153061224489797
157,rainy,spring,night,not manhattan,4.235
157,rainy,summer,day,not manhattan,6.708103448275862
157,rainy,summer,night,not manhattan,5.950769230769231
157,rainy,winter,day,not manhattan,7.628461538461538
157,rainy,winter,night,not manhattan,6.780833333333334
157,sunny,fall,day,not manhattan,8.607586206896551
157,sunny,fall,night,not manhattan,5.468039215686274
157,sunny,spring,day,not manhattan,7.184924812030076
157,sunny,spring,night,not manhattan,6.25150442477876
157,sunny,summer,day,not manhattan,7.585462686567165
157,sunny,summer,night,not manhattan,5.689816513761468
157,sunny,winter,day,not manhattan,6.8341628959276015
157,sunny,winter,night,not manhattan,5.867894736842106
158,rainy,fall,day,manhattan,2.7305579796377097
158,rainy,fall,night,manhattan,2.508284762697752
158,rainy,spring,day,manhattan,2.601758874320435
158,rainy,spring,night,manhattan,2.563168617251842
158,rainy,summer,day,manhattan,2.575093860984272
158,rainy,summer,night,manhattan,2.579791549295775
158,rainy,winter,day,manhattan,2.687571556350626
158,rainy,winter,night,manhattan,2.6539551671732524
158,sunny,fall,day,manhattan,2.711986464564534
158,sunny,fall,night,manhattan,2.6053501301681155
158,sunny,spring,day,manhattan,2.6900123353234324
158,sunny,spring,night,manhattan,2.593801874841652
158,sunny,summer,day,manhattan,2.576665879017013
158,sunny,summer,night,manhattan,2.5327058777612987
158,sunny,winter,day,manhattan,2.7067272668351805
158,sunny,winter,night,manhattan,2.6204821584938705
159,rainy,fall,day,not manhattan,0.6200000000000001
159,rainy,fall,night,not manhattan,1.4
159,rainy,spring,day,not manhattan,0.45236842105263153
159,rainy,spring,night,not manhattan,0.37615384615384617
159,rainy,summer,day,not manhattan,0.4722222222222222
159,rainy,summer,night,not manhattan,0.22666666666666668
159,rainy,winter,day,not manhattan,0.44642857142857145
159,rainy,winter,night,not manhattan,0.0
159,sunny,fall,day,not manhattan,1.13625
159,sunny,fall,night,not manhattan,1.3615217391304346
159,sunny,spring,day,not manhattan,0.7152912621359223
159,sunny,spring,night,not manhattan,0.1280701754385965
159,sunny,summer,day,not manhattan,0.5628571428571428
159,sunny,summer,night,not manhattan,1.01625
159,sunny,winter,day,not manhattan,0.5682317073170732
159,sunny,winter,night,not manhattan,1.7099999999999997
160,rainy,fall,day,not manhattan,6.125333333333333
160,rainy,fall,night,not manhattan,2.69
160,rainy,spring,day,not manhattan,6.851666666666667
160,rainy,spring,night,not manhattan,0.0
160,rainy,summer,day,not manhattan,10.00529411764706
160,rainy,summer,night,not manhattan,0.0
160,rainy,winter,day,not manhattan,3.64125
160,rainy,winter,night,not manhattan,2.0
160,sunny,fall,day,not manhattan,8.651730769230769
160,sunny,fall,night,not manhattan,2.7466666666666666
160,sunny,spring,day,not manhattan,7.309508196721311
160,sunny,spring,night,not manhattan,7.990714285714286
160,sunny,summer,day,not manhattan,8.4503125
160,sunny,summer,night,not manhattan,1.6741666666666666
160,sunny,winter,day,not manhattan,6.720652173913043
160,sunny,winter,night,not manhattan,1.778
161,rainy,fall,day,manhattan,2.512952684001431
161,rainy,fall,night,manhattan,2.5337256027554536
161,rainy,spring,day,manhattan,2.3785981556866327
161,rainy,spring,night,manhattan,2.38039530332681
161,rainy,summer,day,manhattan,2.356635588541986
161,rainy,summer,night,manhattan,2.4675565217391306
161,rainy,winter,day,manhattan,2.414014885867475
161,rainy,winter,night,manhattan,2.5240508361204013
161,sunny,fall,day,manhattan,2.556303329904082
161,sunny,fall,night,manhattan,2.525614289081176
161,sunny,spring,day,manhattan,2.4253513829439775
161,sunny,spring,night,manhattan,2.409338587109485
161,sunny,summer,day,manhattan,2.3421935816562236
161,sunny,summer,night,manhattan,2.3779103700747783
161,sunny,winter,day,manhattan,2.416109874544719
161,sunny,winter,night,manhattan,2.5082675656173894
162,rainy,fall,day,manhattan,2.505925826929502
162,rainy,fall,night,manhattan,2.340170101406608
162,rainy,spring,day,manhattan,2.360830236711901
162,rainy,spring,night,manhattan,2.276567068125402
162,rainy,summer,day,manhattan,2.3726027912980343
162,rainy,summer,night,manhattan,2.2527088363109606
162,rainy,winter,day,manhattan,2.4286577128903204
162,rainy,winter,night,manhattan,2.3884725258708643
162,sunny,fall,day,manhattan,2.519880196112097
162,sunny,fall,night,manhattan,2.407867766911165
162,sunny,spring,day,manhattan,2.4269767855130504
162,sunny,spring,night,manhattan,2.3204393034618116
162,sunny,summer,day,manhattan,2.354156415496517
162,sunny,summer,night,manhattan,2.2917141933766776
162,sunny,winter,day,manhattan,2.4188121363521375
162,sunny,winter,night,manhattan,2.3654248072658146
163,rainy,fall,day,not manhattan,2.508445459768543
163,rainy,fall,night,not manhattan,2.400425170068027
163,rainy,spring,day,not manhattan,2.3353762903005775
163,rainy,spring,night,not manhattan,2.2687203834328087
163,rainy,summer,day,not manhattan,2.3570224911875726
163,rainy,summer,night,not manhattan,2.3406140113605627
163,rainy,winter,day,not manhattan,2.42012673354508
163,rainy,winter,night,not manhattan,2.5182259600126944
163,sunny,fall,day,not manhattan,2.541585171413279
163,sunny,fall,night,not manhattan,2.466216069148825
163,sunny,spring,day,not manhattan,2.417608200799734
163,sunny,spring,night,not manhattan,2.340994999789907
163,sunny,summer,day,not manhattan,2.3527682591229717
163,sunny,summer,night,not manhattan,2.332520013016596
163,sunny,winter,day,not manhattan,2.4119313552505255
163,sunny,winter,night,not manhattan,2.4059468473997385
164,rainy,fall,day,manhattan,2.4953350555212834
164,rainy,fall,night,manhattan,2.3626673713883015
164,rainy,spring,day,manhattan,2.3322747605951157
164,rainy,spring,night,manhattan,2.2853118752498998
164,rainy,summer,day,manhattan,2.308775173765817
164,rainy,summer,night,manhattan,2.3257291402485416
164,rainy,winter,day,manhattan,2.3806962404727243
164,rainy,winter,night,manhattan,2.448774162371134
164,sunny,fall,day,manhattan,2.4979853035869852
164,sunny,fall,night,manhattan,2.462240072499588
164,sunny,spring,day,manhattan,2.3749678204023716
164,sunny,spring,night,manhattan,2.347888776274622
164,sunny,summer,day,manhattan,2.316511731875802
164,sunny,summer,night,manhattan,2.3038261087446754
164,sunny,winter,day,manhattan,2.362855250912735
164,sunny,winter,night,manhattan,2.4212519508896055
165,rainy,fall,day,not manhattan,0.0
165,rainy,spring,day,not manhattan,0.0
165,rainy,spring,night,not manhattan,0.0
165,rainy,summer,day,not manhattan,0.0
165,rainy,summer,night,not manhattan,0.0
165,rainy,winter,day,not manhattan,0.27
165,rainy,winter,night,not manhattan,0.0
165,sunny,fall,day,not manhattan,1.8976923076923078
165,sunny,fall,night,not manhattan,0.3466666666666667
165,sunny,spring,day,not manhattan,1.9663636363636363
165,sunny,spring,night,not manhattan,3.5933333333333337
165,sunny,summer,day,not manhattan,4.712272727272727
165,sunny,summer,night,not manhattan,4.58
165,sunny,winter,day,not manhattan,2.409
165,sunny,winter,night,not manhattan,0.0
166,rainy,fall,day,manhattan,2.4353194351042364
166,rainy,fall,night,manhattan,2.2328952380952383
166,rainy,spring,day,manhattan,2.427833994708995
166,rainy,spring,night,manhattan,2.163212161269002
166,rainy,summer,day,manhattan,2.310990421109705
166,rainy,summer,night,manhattan,2.0126470588235295
166,rainy,winter,day,manhattan,2.359219598262758
166,rainy,winter,night,manhattan,2.1357724550898203
166,sunny,fall,day,manhattan,2.492401040953294
166,sunny,fall,night,manhattan,2.348987964989059
166,sunny,spring,day,manhattan,2.4228860614451793
166,sunny,spring,night,manhattan,2.227460021735755
166,sunny,summer,day,manhattan,2.3064449713002246
166,sunny,summer,night,manhattan,2.0777803647652306
166,sunny,winter,day,manhattan,2.315132852925304
166,sunny,winter,night,manhattan,2.1573143438453712
167,rainy,fall,day,not manhattan,0.0
167,rainy,fall,night,not manhattan,0.0
167,rainy,spring,day,not manhattan,0.4288888888888889
167,rainy,spring,night,not manhattan,0.0
167,rainy,summer,day,not manhattan,0.22428571428571428
167,rainy,summer,night,not manhattan,0.0
167,rainy,winter,day,not manhattan,0.7788888888888889
167,rainy,winter,night,not manhattan,0.0
167,sunny,fall,day,not manhattan,0.7731428571428572
167,sunny,fall,night,not manhattan,0.26333333333333336
167,sunny,spring,day,not manhattan,0.48507462686567165
167,sunny,spring,night,not manhattan,2.9105882352941177
167,sunny,summer,day,not manhattan,1.0781818181818181
167,sunny,summer,night,not manhattan,0.3770833333333334
167,sunny,winter,day,not manhattan,0.6839999999999999
167,sunny,winter,night,not manhattan,0.146
168,rainy,fall,day,not manhattan,1.6450746268656715
168,rainy,fall,night,not manhattan,0.9608695652173912
168,rainy,spring,day,not manhattan,1.2489795918367348
168,rainy,spring,night,not manhattan,2.825135135135135
168,rainy,summer,day,not manhattan,2.39265625
168,rainy,summer,night,not manhattan,0.14285714285714285
168,rainy,winter,day,not manhattan,0.9951724137931034
168,rainy,winter,night,not manhattan,3.2625
168,sunny,fall,day,not manhattan,1.8765325077399382
168,sunny,fall,night,not manhattan,1.2421538461538462
168,sunny,spring,day,not manhattan,1.424866828087167
168,sunny,spring,night,not manhattan,1.3078082191780822
168,sunny,summer,day,not manhattan,1.2930632911392406
168,sunny,summer,night,not manhattan,1.3253048780487804
168,sunny,winter,day,not manhattan,1.3338412698412698
168,sunny,winter,night,not manhattan,1.85025
169,rainy,fall,day,not manhattan,1.7133333333333334
169,rainy,fall,night,not manhattan,0.0
169,rainy,spring,day,not manhattan,0.0
169,rainy,spring,night,not manhattan,0.98
169,rainy,summer,day,not manhattan,1.48
169,rainy,summer,night,not manhattan,13.733333333333334
169,rainy,winter,day,not manhattan,2.0236363636363635
169,rainy,winter,night,not manhattan,0.25
169,sunny,fall,day,not manhattan,0.656
169,sunny,fall,night,not manhattan,2.6125
169,sunny,spring,day,not manhattan,0.8614754098360655
169,sunny,spring,night,not manhattan,1.3
169,sunny,summer,day,not manhattan,0.33999999999999997
169,sunny,summer,night,not manhattan,0.34
169,sunny,winter,day,not manhattan,0.7072727272727273
169,sunny,winter,night,not manhattan,0.5555555555555556
170,rainy,fall,day,manhattan,2.4684796596370515
170,rainy,fall,night,manhattan,2.349440568153501
170,rainy,spring,day,manhattan,2.3074123261639454
170,rainy,spring,night,manhattan,2.3016418197556985
170,rainy,summer,day,manhattan,2.358969549678342
170,rainy,summer,night,manhattan,2.1949610319806503
170,rainy,winter,day,manhattan,2.357434852313796
170,rainy,winter,night,manhattan,2.4066754740441403
170,sunny,fall,day,manhattan,2.4933205396727516
170,sunny,fall,night,manhattan,2.4042118264291177
170,sunny,spring,day,manhattan,2.366650613755775
170,sunny,spring,night,manhattan,2.3061531615528055
170,sunny,summer,day,manhattan,2.3112660386363744
170,sunny,summer,night,manhattan,2.271718942189422
170,sunny,winter,day,manhattan,2.353885288981964
170,sunny,winter,night,manhattan,2.341104039845047
171,rainy,fall,day,not manhattan,3.3200000000000003
171,rainy,spring,day,not manhattan,2.475
171,rainy,summer,day,not manhattan,0.5
171,rainy,winter,night,not manhattan,0.0
171,sunny,fall,day,not manhattan,6.925
171,sunny,fall,night,not manhattan,0.0
171,sunny,spring,day,not manhattan,3.1942857142857144
171,sunny,spring,night,not manhattan,1.705
171,sunny,summer,day,not manhattan,1.1784615384615384
171,sunny,summer,night,not manhattan,2.3466666666666667
171,sunny,winter,day,not manhattan,4.358333333333333
171,sunny,winter,night,not manhattan,2.28
172,rainy,spring,day,not manhattan,6.1866666666666665
172,rainy,spring,night,not manhattan,0.0
172,rainy,summer,day,not manhattan,7.825
172,rainy,summer,night,not manhattan,0.0
172,sunny,fall,day,not manhattan,0.0
172,sunny,spring,day,not manhattan,26.733333333333334
172,sunny,summer,day,not manhattan,15.65
172,sunny,summer,night,not manhattan,10.6
172,sunny,winter,day,not manhattan,0.0
172,sunny,winter,night,not manhattan,10.24
173,rainy,fall,day,not manhattan,4.164285714285715
173,rainy,fall,night,not manhattan,3.551428571428571
173,rainy,spring,day,not manhattan,3.0814285714285714
173,rainy,spring,night,not manhattan,1.5833333333333333
173,rainy,summer,day,not manhattan,3.3777777777777778
173,rainy,summer,night,not manhattan,0.6566666666666666
173,rainy,winter,day,not manhattan,0.04125
173,rainy,winter,night,not manhattan,0.7142857142857143
173,sunny,fall,day,not manhattan,2.9710344827586206
173,sunny,fall,night,not manhattan,1.5235714285714284
173,sunny,spring,day,not manhattan,4.508372093023256
173,sunny,spring,night,not manhattan,0.5207692307692308
173,sunny,summer,day,not manhattan,2.8657142857142857
173,sunny,summer,night,not manhattan,1.6608823529411765
173,sunny,winter,day,not manhattan,1.8770967741935485
173,sunny,winter,night,not manhattan,0.7132258064516129
174,rainy,fall,day,not manhattan,1.2571428571428573
174,rainy,fall,night,not manhattan,1.0
174,rainy,spring,day,not manhattan,2.436666666666667
174,rainy,spring,night,not manhattan,0.0
174,rainy,summer,day,not manhattan,0.3333333333333333
174,rainy,winter,day,not manhattan,0.5766666666666667
174,rainy,winter,night,not manhattan,6.06
174,sunny,fall,day,not manhattan,1.011290322580645
174,sunny,fall,night,not manhattan,1.0074999999999998
174,sunny,spring,day,not manhattan,1.3728205128205129
174,sunny,spring,night,not manhattan,0.26571428571428574
174,sunny,summer,day,not manhattan,1.7154347826086955
174,sunny,summer,night,not manhattan,0.0
174,sunny,winter,day,not manhattan,1.6258064516129034
174,sunny,winter,night,not manhattan,0.6577777777777778
175,rainy,fall,day,not manhattan,0.0
175,rainy,summer,day,not manhattan,60.0
175,rainy,winter,day,not manhattan,3.3166666666666664
175,rainy,winter,night,not manhattan,0.0
175,sunny,fall,day,not manhattan,12.5
175,sunny,fall,night,not manhattan,6.5025
175,sunny,spring,day,not manhattan,6.351428571428571
175,sunny,summer,day,not manhattan,22.81090909090909
175,sunny,summer,night,not manhattan,27.49
175,sunny,winter,day,not manhattan,5.058333333333334
175,sunny,winter,night,not manhattan,2.4899999999999998
176,rainy,summer,day,not manhattan,0.0
176,sunny,fall,day,not manhattan,13.45
176,sunny,fall,night,not manhattan,28.05
176,sunny,summer,day,not manhattan,0.0
177,rainy,fall,day,not manhattan,6.341538461538462
177,rainy,fall,night,not manhattan,3.2
177,rainy,spring,day,not manhattan,6.847142857142857
177,rainy,spring,night,not manhattan,0.0
177,rainy,summer,day,not manhattan,4.3981818181818175
177,rainy,summer,night,not manhattan,1.6166666666666665
177,rainy,winter,day,not manhattan,7.928181818181819
177,rainy,winter,night,not manhattan,3.0425
177,sunny,fall,day,not manhattan,2.5740322580645163
177,sunny,fall,night,not manhattan,4.928888888888888
177,sunny,spring,day,not manhattan,4.638214285714286
177,sunny,spring,night,not manhattan,2.5172222222222222
177,sunny,summer,day,not manhattan,5.221162790697674
177,sunny,summer,night,not manhattan,3.808461538461539
177,sunny,winter,day,not manhattan,4.413
177,sunny,winter,night,not manhattan,2.2471428571428573
178,rainy,fall,night,not manhattan,0.0
178,rainy,spring,day,not manhattan,4.03
178,rainy,summer,day,not manhattan,0.0
178,rainy,summer,night,not manhattan,0.0
178,rainy,winter,day,not manhattan,0.0
178,rainy,winter,night,not manhattan,2.46
