FID,t_nr,vejnavn,beskrivelse,husnummer,type,taelling_type,ktj_7_19,tung_pct,aadt_koretojer,hvdt_koretojer,cykler_7_19,ladcykler_pct,aadt_cykler,hvdt_cykler,fod_7_19,aadt_fod_7_19,hvdt_fod_7_19,fod_7_21,aadt_fod_7_21,hvdt_fod_7_21,fod_7_24,aadt_fod_7_24,hvdt_fod_7_24,aadt_fod_label,taelle_dato,aar,link,tung_pct_real,ladcykler_pct_real,lastbiler_7_19,lastbiler_pct,elloebehjul_7_19,elloebehjul_pct,andre_busser_7_19,ogc_fid,wkb_geometry
trafiktaelling.fid--38345ac2_18774556e1b_-7f74,10137,Prinsensbro,TRAFIK,,100,Øvrige tællinger,556,"4,5",700,700,3964,,4100,4800,,,,,,,,,,,20180620,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/Bm8C0tboDv.pdf,4.5,,20,,,,,1030,POINT (12.577654867943673 55.67423921862359)
trafiktaelling.fid--38345ac2_18774556e1b_-7f73,10138,Tøjhusgade,TRAFIK,9,100,Øvrige tællinger,129,"3,9",200,200,3557,,3700,4300,,,,,,,,,,,20180620,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/R6fPoxwaXe.pdf,3.9000001,,4,,,,,1031,POINT (12.578656908352428 55.674606792983205)
trafiktaelling.fid--38345ac2_18774556e1b_-7f72,10139,Højbro,FODG,,100,Øvrige tællinger,,,,,,,,,7108,8300,8600,,,,,,,8300,20220927,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/5zq5uwMLHC.pdf,,,,,,,,1032,POINT (12.579844003482775 55.67760655712948)
trafiktaelling.fid--38345ac2_18774556e1b_-7f71,10141,Øster Farimagsgade,FOD,2A,100,Øvrige tællinger,,,,,,,,,2961,3500,3600,,,,,,,3500,20150617,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/OMrAcDIriW.pdf,,,,,,,,1033,POINT (12.570005806886838 55.68618113769385)
trafiktaelling.fid--38345ac2_18774556e1b_-7f70,10144,Hannemanns Allé,,25,100,Øvrige tællinger,11066,"5,7",12900,14500,396,"6,6",400,500,,,,,,,,,,,20180530,2018,http://kk.sites.itera.dk/apps/kk_trafik/pdf/0ALX64iSiX.pdf,5.69999981,6.5999999,471,,,,,1034,POINT (12.577299526406986 55.62635112587107)
trafiktaelling.fid--38345ac2_18774556e1b_-7f6f,10145,Ørestads Boulevard,sf Hannemanns Allé,-,100,Øvrige tællinger,12561,"5,8",14700,16500,1607,"4,1",1700,2000,,,,,,,,,,,20180530,2018,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ajNWunCVff.pdf,5.80000019,4.0999999,607,,,,,1035,POINT (12.577824503982114 55.625583264242124)
trafiktaelling.fid--38345ac2_18774556e1b_-7f6e,10146,Strandvejen,syd for Strandøre,32D,100,Øvrige tællinger,15898,"3,7",18600,20800,6250,"2,1",6400,7600,,,,,,,,,,,20180503,2018,http://kk.sites.itera.dk/apps/kk_trafik/pdf/WQUF679IUP.pdf,3.70000005,2.0999999,203,,,,,1036,POINT (12.577270461827224 55.72137407739207)
trafiktaelling.fid--38345ac2_18774556e1b_-7f6d,10147,Salingvej-Randbølvej,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20180619,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/xim1pwx9Hl.pdf,,,,,,,,1037,POINT (12.495904960879255 55.6935205845974)
trafiktaelling.fid--38345ac2_18774556e1b_-7f6c,10148,Sallingvej-Åbakkevej,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20180619,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/Kytln1dCZQ.pdf,,,,,,,,1038,POINT (12.499641528595216 55.692883712613906)
trafiktaelling.fid--38345ac2_18774556e1b_-7f6b,10149,Sallingvej-Morsøvej-Rebildvej-Gyvelvej,KRYDS,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20180619,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/02fI72xWZy.pdf,,,,,,,,1039,POINT (12.506902890664449 55.693103807496584)
trafiktaelling.fid--38345ac2_18774556e1b_-7f6a,10150,Tøjhusgade,FODG,9,100,Øvrige tællinger,,,,,,,,,1892,2200,2300,,,,,,,2200,20180620,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/Oy6aUW1jF0.pdf,,,,,,,,1040,POINT (12.578791402121581 55.67460228370171)
trafiktaelling.fid--38345ac2_18774556e1b_-7f69,10151,Linnésgade,,12,100,Øvrige tællinger,35,"0,1",0,0,418,,400,500,4527,5300,5500,,,,,,,5300,20180503,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/UiOen5uDM5.pdf,0.1,,,,,,,1041,POINT (12.569577361692945 55.68311969218499)
trafiktaelling.fid--38345ac2_18774556e1b_-7f68,10152,Alfred Nobels Bro,CYK + FOD,,100,Øvrige tællinger,,,,,3034,"5,7",3100,3700,857,1000,1000,,,,,,,1000,20220929,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/pBnHB1o33t.pdf,,5.69999981,,,,,,1042,POINT (12.555967114060318 55.653255697365324)
trafiktaelling.fid--38345ac2_18774556e1b_-7f67,10154,Frederikssundsvej,FODG,321/312A,100,Øvrige tællinger,,,,,,,,,1784,2100,2200,,,,,,,2100,20190620,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/3I9eFmNcKX.pdf,,,,,,,,1043,POINT (12.473773197549951 55.71142923341995)
trafiktaelling.fid--38345ac2_18774556e1b_-7f66,10155,Istedgade,FODG,100,100,Øvrige tællinger,,,,,,,,,5287,6200,6400,,,,,,,6200,20190625,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/hM2bx5sj0d.pdf,,,,,,,,1044,POINT (12.552195356129229 55.668921292340706)
trafiktaelling.fid--38345ac2_18774556e1b_-7f65,10156,Nørrebrogade,FOD,148,100,Øvrige tællinger,,,,,,,,,7253,8500,8800,,,,,,,8500,20190627,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/dMV0QpTgFQ.pdf,,,,,,,,1045,POINT (12.54826274878456 55.694818544498865)
trafiktaelling.fid--38345ac2_18774556e1b_-7f64,10157,Valby Langgade,FODG,44B/49B,100,Øvrige tællinger,,,,,,,,,4571,5300,5500,,,,,,,5300,20190625,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/y4ILRuwvdd.pdf,,,,,,,,1046,POINT (12.516597995179225 55.66668003293783)
trafiktaelling.fid--38345ac2_18774556e1b_-7f63,10158,Vesterbrogade,FODG,34/41,100,Øvrige tællinger,,,,,,,,,7288,8500,8800,,,,,,,8500,20190625,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/1jIlqMApOA.pdf,,,,,,,,1047,POINT (12.556516584739832 55.672560944793815)
trafiktaelling.fid--38345ac2_18774556e1b_-7f62,10159,Vesterbrogade,FODG,124,100,Øvrige tællinger,,,,,,,,,2876,3400,3500,,,,,,,3400,20190625,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/uEdem75Dyt.pdf,,,,,,,,1048,POINT (12.543474781288985 55.67095808827138)
trafiktaelling.fid--38345ac2_18774556e1b_-7f61,10161,Jægersborggade,FODG,12/15,100,Øvrige tællinger,,,,,,,,,3897,4600,4700,,,,,,,4600,20190627,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/3LWtDmKL8t.pdf,,,,,,,,1049,POINT (12.544856915173208 55.692129492430404)
trafiktaelling.fid--38345ac2_18774556e1b_-7f60,10166,Lille Langebro,CYKL,-,2,Søsnittet,,,,,14976,"3,7",15400,18300,3941,4600,4800,,,,,,,4600,20220913,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/pgPmw4wA47.pdf,,3.70000005,,,82,"0,4",,1050,POINT (12.579843934136612 55.67102821877832)
trafiktaelling.fid--38345ac2_18774556e1b_-7f5f,10168,Fælledvej,FODG,1/4,100,Øvrige tællinger,,,,,,,,,4098,4800,5000,,,,,,,4800,20090422,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/RFXcYlFIF5.pdf,,,,,,,,1051,POINT (12.55986829910906 55.688487715379985)
trafiktaelling.fid--38345ac2_18774556e1b_-7f5e,10169,Borgbjergsvej,FODG,8,100,Øvrige tællinger,,,,,,,,,1278,1500,1500,,,,,,,1500,20190903,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/o9JvYfc8r9.pdf,,,,,,,,1052,POINT (12.538436464028333 55.65260753488689)
trafiktaelling.fid--38345ac2_18774556e1b_-7f5d,10170,Borgbjergsvej,FODG,51,100,Øvrige tællinger,,,,,,,,,1050,1200,1300,,,,,,,1200,20190903,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/p8bI2WZLQ9.pdf,,,,,,,,1053,POINT (12.534963182497544 55.64933829880899)
trafiktaelling.fid--38345ac2_18774556e1b_-7f5c,10173,Elmegade,FODG,8,100,Øvrige tællinger,,,,,,,,,4608,5400,5600,,,,,,,5400,20190627,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/XmkUqG2oqH.pdf,,,,,,,,1054,POINT (12.558448890617846 55.68976581992901)
trafiktaelling.fid--38345ac2_18774556e1b_-7f5b,10176,Fælledparken,CYKL+FODG,,100,Øvrige tællinger,,,,,1021,"3,9",1100,1200,747,900,900,,,,,,,900,20090924,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/CwiBm6zI4B.pdf,,3.9000001,,,,,,1055,POINT (12.570894438060792 55.696425668443126)
trafiktaelling.fid--38345ac2_18774556e1b_-7f5a,10178,Karens Minde v. Thomas Koppels Allé,CYKL+FODG,,100,Øvrige tællinger,,,,,88,,100,100,304,400,400,,,,,,,400,20190828,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/IUMlw0gpT9.pdf,,,,,,,,1056,POINT (12.530960063914618 55.64589713236023)
trafiktaelling.fid--38345ac2_18774556e1b_-7f59,10179,Kirsebærhaven,TRAFIK,10,100,Øvrige tællinger,621,,700,800,534,,600,700,701,800,800,,,,,,,800,20190618,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/ZvKrmh4aZz.pdf,,,,,,,,1057,POINT (12.503275444518245 55.64937903079857)
trafiktaelling.fid--38345ac2_18774556e1b_-7f58,10180,Karens Minde v. Wagnersvej,CYKL+FODG,,100,Øvrige tællinger,,,,,357,,400,400,607,700,700,,,,,,,700,20190828,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/xLwITwUsdy.pdf,,,,,,,,1058,POINT (12.529619140351258 55.64710829706535)
trafiktaelling.fid--38345ac2_18774556e1b_-7f57,10181,Scandiagade,FODG,68,100,Øvrige tællinger,,,,,,,,,445,500,500,,,,,,,500,20190903,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/Mz83n15NXd.pdf,,,,,,,,1059,POINT (12.53774214924108 55.64960126477536)
trafiktaelling.fid--38345ac2_18774556e1b_-7f56,10182,Scandiagade,FODG,70,100,Øvrige tællinger,,,,,,,,,325,400,400,,,,,,,400,20190903,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/pkpB6WC2Zm.pdf,,,,,,,,1060,POINT (12.537364145394935 55.64953197814127)
trafiktaelling.fid--38345ac2_18774556e1b_-7f55,10183,Vigerslevparken v. Folehaven,FODG,,100,Øvrige tællinger,,,,,311,,300,400,187,200,200,,,,,,,200,20190618,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/6VNO2tE9O0.pdf,,,,,,,,1061,POINT (12.48771007861509 55.652330930539954)
trafiktaelling.fid--38345ac2_18774556e1b_-7f54,10184,Vigerslevparken - indgang v. Kirsebærhaven,FODG,,100,Øvrige tællinger,,,,,,,,,91,100,100,,,,,,,100,20190618,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/9e7YTuq76X.pdf,,,,,,,,1062,POINT (12.493493367047826 55.64755784224695)
trafiktaelling.fid--38345ac2_18774556e1b_-7f53,10186,Vigerslevparken - Indgang v. Åhaven,CYKL+FODG,,100,Øvrige tællinger,,,,,1092,,1100,1300,313,400,400,,,,,,,400,20190618,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/03hA3UXvRr.pdf,,,,,,,,1063,POINT (12.49022298916054 55.64911673386257)
trafiktaelling.fid--38345ac2_18774556e1b_-7f52,10188,Sundby Kirkegård (gamle del),OPHOLD,,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20180823,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/G84cIryDlW.pdf,,,,,,,,1064,POINT (12.619803169924449 55.65695014036671)
trafiktaelling.fid--38345ac2_18774556e1b_-7f51,10189,Sundbyhave,OPHOLD,,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20180823,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/L0fM7FLX5s.pdf,,,,,,,,1065,POINT (12.61701492910821 55.65459246447648)
trafiktaelling.fid--38345ac2_18774556e1b_-7f50,10190,Fælledparken - v. indgang fra Øster Allé,OPHOLD,,101,Krydstællinger,,,,,3017,,3100,3700,1525,1800,1800,,,,,,,1800,20090924,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/wxpzOoO3Wz.pdf,,,,,,,,1066,POINT (12.569539076053983 55.7023366152843)
trafiktaelling.fid--38345ac2_18774556e1b_-7f4f,10192,Peter Fabers Gade,nordøst for Nørrebrogade,7,100,Øvrige tællinger,716,"1,8",800,900,1413,,1500,1700,997,1200,1200,,,,,,,1200,20100421,2010,https://kk.sites.itera.dk/apps/kk_trafik/pdf/DkFOekgozl.pdf,1.79999995,,,,,,,1067,POINT (12.555245843493017 55.69100325701386)
trafiktaelling.fid--38345ac2_18774556e1b_-7f4e,10193,Stengade,sydvest for Nørrebrogade,2,100,Øvrige tællinger,,,,,,,,,905,1100,1100,,,,,,,1100,20100421,2010,https://kk.sites.itera.dk/apps/kk_trafik/pdf/M9dSbp4F0y.pdf,,,,,,,,1068,POINT (12.557008087062215 55.68902867255583)
trafiktaelling.fid--38345ac2_18774556e1b_-7f4d,10194,Bådehavnsgade-Sjællandsbroen,Krydstælling,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20190619,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/AK1FDf4kQq.pdf,,,,,,,,1069,POINT (12.542585048831418 55.646037580550065)
trafiktaelling.fid--38345ac2_18774556e1b_-7f4c,10195,Sydhavnsgade-Borgmester Christiansens Gade-Frederi,Krydstælling,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20190912,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/DXPPHokkIC.pdf,,,,,,,,1070,POINT (12.542233637720143 55.64665981581373)
trafiktaelling.fid--38345ac2_18774556e1b_-7f4b,10196,Vejlands Allé-Artillerivej-Selinevej,Krydstælling,,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20190912,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/5YAzg5B6gk.pdf,,,,,,,,1071,POINT (12.563594727350985 55.641493677099824)
